MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.000710,   0.017352,   0.016972,   0.000000,   546.192627,   0.582334,   0.371144,   33.222557,   535.573914,   278.781555,   -53.287540,   0.573842,   473.042419,   149.052063
-0.000579,   0.017025,   0.016648,   0.000000,   542.932861,   0.582333,   0.371144,   32.241917,   536.667603,   279.892029,   -40.595825,   0.578876,   470.198639,   -112.736954
-0.000485,   0.016781,   0.016409,   0.000000,   539.862305,   0.582333,   0.371144,   31.261278,   536.972473,   280.654480,   -27.369173,   0.582853,   467.600128,   -172.539230
-0.000429,   0.016631,   0.016261,   0.000000,   537.900818,   0.582333,   0.371144,   30.280640,   537.163574,   281.090851,   -13.759973,   0.585335,   465.975342,   -195.063034
-0.000411,   0.016580,   0.016212,   0.000000,   537.078674,   0.582333,   0.371144,   29.300001,   537.078674,   281.230988,   -0.000001,   0.586228,   465.296906,   -201.940353
-0.000429,   0.016631,   0.016261,   0.000000,   537.900818,   0.582333,   0.371144,   28.319361,   537.163574,   281.090820,   13.759972,   0.585335,   465.975342,   -195.063034
-0.000485,   0.016781,   0.016409,   0.000000,   539.862305,   0.582333,   0.371144,   27.338722,   536.972473,   280.654449,   27.369175,   0.582853,   467.600128,   -172.539230
-0.000579,   0.017025,   0.016648,   0.000000,   542.932861,   0.582333,   0.371144,   26.358082,   536.667603,   279.891998,   40.595833,   0.578876,   470.198639,   -112.735016
-0.000710,   0.017352,   0.016972,   0.000000,   546.192566,   0.582333,   0.371144,   25.377443,   535.573853,   278.781555,   53.287525,   0.573843,   473.042358,   149.051178
-0.000880,   0.017751,   0.017365,   0.000000,   549.756409,   0.582333,   0.371144,   24.396805,   534.013916,   277.392487,   65.480370,   0.567870,   476.286743,   207.955780
-0.001086,   0.018204,   0.017812,   0.000000,   553.310669,   0.582333,   0.371144,   23.416164,   531.854797,   275.741425,   77.171768,   0.561178,   479.702942,   248.783890
-0.001330,   0.018698,   0.018295,   0.000000,   556.758667,   0.582333,   0.371144,   22.435526,   529.137085,   273.837341,   88.400978,   0.553884,   483.238708,   281.889313
-0.001610,   0.019218,   0.018802,   0.000000,   559.917664,   0.582333,   0.371144,   21.454885,   525.757629,   271.686340,   99.226952,   0.546094,   486.755920,   310.222321
-0.001926,   0.019750,   0.019318,   0.000000,   562.866760,   0.582333,   0.371144,   20.474247,   521.837219,   269.276764,   109.753662,   0.537789,   490.349884,   335.496826
-0.002278,   0.020284,   0.019831,   0.000000,   565.551636,   0.582333,   0.371144,   19.493608,   517.355957,   266.589905,   120.036072,   0.528983,   493.995392,   358.475952
-0.002661,   0.020808,   0.020330,   0.000000,   567.910339,   0.582334,   0.371144,   18.512968,   512.276611,   263.602600,   130.114487,   0.519685,   497.660095,   379.608612
-0.003076,   0.021309,   0.020803,   0.000000,   569.875061,   0.582333,   0.371144,   17.532330,   506.544189,   260.299927,   140.020233,   0.509899,   501.304932,   399.161255
-0.003516,   0.021775,   0.021240,   0.000000,   571.374268,   0.582333,   0.371144,   16.551691,   500.086731,   256.649567,   149.786346,   0.499602,   504.892639,   417.330841
-0.003979,   0.022192,   0.021625,   0.000000,   572.330872,   0.582333,   0.371144,   15.571051,   492.822510,   252.632675,   159.432404,   0.488778,   508.380066,   434.216095
-0.004458,   0.022541,   0.021943,   0.000000,   572.658875,   0.582333,   0.371144,   14.590412,   484.652344,   248.220703,   168.975388,   0.477391,   511.721313,   449.875946
-0.004944,   0.022807,   0.022178,   0.000000,   572.279663,   0.582333,   0.371144,   13.609773,   475.508118,   243.424988,   178.392212,   0.465452,   514.863525,   464.269348
-0.005429,   0.022965,   0.022305,   0.000000,   571.077454,   0.582333,   0.371144,   12.629134,   465.240173,   238.238510,   187.687988,   0.452922,   517.733704,   477.363647
-0.005901,   0.022989,   0.022298,   0.000000,   568.909607,   0.582333,   0.371144,   11.648495,   453.703827,   232.604095,   196.835815,   0.439737,   520.241760,   489.088257
-0.006344,   0.022858,   0.022138,   0.000000,   565.696899,   0.582333,   0.371144,   10.667855,   440.817871,   226.620178,   205.775528,   0.425951,   522.311768,   499.281952
-0.006731,   0.022530,   0.021783,   0.000000,   561.239380,   0.582333,   0.371144,   9.687216,   426.381866,   220.290970,   214.428223,   0.411546,   523.774658,   507.742889
-0.007048,   0.021975,   0.021198,   0.000000,   555.339355,   0.582333,   0.371144,   8.706576,   410.212158,   213.585434,   222.705612,   0.396461,   524.471924,   514.275940
-0.007265,   0.021154,   0.020347,   0.000000,   547.787048,   0.582333,   0.371144,   7.725937,   391.960754,   206.644852,   230.562195,   0.380626,   524.228394,   518.643311
-0.007366,   0.020009,   0.019164,   0.000000,   538.079956,   0.582333,   0.371144,   6.745298,   371.073608,   199.249664,   237.879822,   0.363700,   522.704712,   520.460205
-0.007260,   0.018521,   0.017628,   0.000000,   526.311096,   0.582333,   0.371144,   5.764659,   347.923798,   192.261154,   244.111176,   0.346597,   519.513123,   519.096069
-0.006970,   0.016718,   0.015760,   -4.026767,   512.283020,   0.582333,   0.371144,   4.784020,   322.960236,   185.295990,   248.809326,   0.329411,   514.308228,   514.272705
-0.006366,   0.014607,   0.013558,   -17.991610,   497.200226,   0.582333,   0.371144,   3.803381,   297.743469,   181.465149,   250.949188,   0.315413,   506.435791,   505.715973
-0.005457,   0.012313,   0.011126,   -25.327864,   482.127930,   0.582333,   0.371144,   2.822742,   276.082062,   180.718018,   249.207291,   0.307437,   495.277832,   493.817566
-0.004298,   0.009909,   0.008550,   -23.382095,   468.372559,   0.582333,   0.371144,   1.842103,   259.600739,   185.389709,   243.061386,   0.308706,   480.490479,   479.207916
-0.003189,   0.007639,   0.006104,   -17.635532,   453.865021,   0.582333,   0.371144,   0.861463,   249.906525,   186.322952,   233.596817,   0.314104,   462.934784,   462.178040
-0.005166,   0.012727,   0.011652,   -4.498754,   499.469635,   0.567391,   1.113431,   57.008831,   257.116608,   237.854263,   -251.800064,   0.328840,   501.734131,   501.688721
-0.005729,   0.014113,   0.013147,   -3.698740,   507.118683,   0.567391,   1.113431,   56.053352,   269.653381,   233.766556,   -254.777634,   0.329693,   508.978149,   508.947906
-0.006260,   0.015603,   0.014719,   0.000000,   515.075928,   0.567391,   1.113431,   55.097878,   291.479492,   224.419708,   -254.930771,   0.334133,   514.664795,   514.663330
-0.006651,   0.017191,   0.016371,   0.000000,   524.646545,   0.567391,   1.113431,   54.142399,   317.654541,   217.984238,   -251.945724,   0.343862,   519.237732,   518.975830
-0.006914,   0.018682,   0.017895,   0.000000,   533.663940,   0.567391,   1.113431,   53.186924,   344.347107,   213.107224,   -246.346863,   0.355854,   522.175354,   520.953857
-0.007066,   0.020018,   0.019257,   0.000000,   541.901733,   0.567391,   1.113431,   52.231445,   368.175873,   211.184860,   -239.695801,   0.368426,   524.177063,   521.152954
-0.007125,   0.021201,   0.020451,   0.000000,   549.012573,   0.567391,   1.113431,   51.275970,   390.056061,   210.240616,   -232.056046,   0.380958,   525.251587,   519.574097
-0.007101,   0.022161,   0.021417,   0.000000,   554.843933,   0.567392,   1.113431,   50.320492,   409.115173,   210.368347,   -224.053589,   0.392938,   525.514221,   516.456726
-0.006991,   0.022930,   0.022188,   0.000000,   559.706421,   0.567390,   1.113431,   49.365013,   426.046661,   211.460236,   -215.746368,   0.404653,   525.146423,   511.939392
-0.006794,   0.023504,   0.022766,   0.000000,   563.686707,   0.567392,   1.113431,   48.409538,   441.096985,   213.392151,   -207.225754,   0.416169,   524.217224,   506.068512
-0.006534,   0.023920,   0.023188,   0.000000,   566.920532,   0.567391,   1.113431,   47.454060,   454.690613,   215.885666,   -198.485809,   0.427508,   522.856445,   498.947327
-0.006227,   0.024180,   0.023457,   0.000000,   569.375732,   0.567391,   1.113431,   46.498585,   466.852844,   218.662537,   -189.620987,   0.438501,   521.104614,   490.701447
-0.005875,   0.024281,   0.023569,   0.000000,   571.043335,   0.567391,   1.113431,   45.543106,   477.654785,   221.580276,   -180.653931,   0.449125,   518.961060,   481.366455
-0.005496,   0.024255,   0.023555,   0.000000,   572.041443,   0.567391,   1.113431,   44.587631,   487.326660,   224.551193,   -171.573761,   0.459406,   516.520447,   471.030304
-0.005100,   0.024121,   0.023438,   0.000000,   572.459290,   0.567391,   1.113431,   43.632153,   495.962616,   227.550995,   -162.432556,   0.469330,   513.862427,   459.787384
-0.004698,   0.023902,   0.023237,   0.000000,   572.365173,   0.567392,   1.113431,   42.676678,   503.698883,   230.507370,   -153.212585,   0.478896,   511.040314,   447.692230
-0.004299,   0.023610,   0.022966,   0.000000,   571.800049,   0.567390,   1.113431,   41.721199,   510.621460,   233.345398,   -143.896423,   0.488084,   508.086334,   434.795105
-0.003909,   0.023262,   0.022640,   0.000000,   570.837646,   0.567391,   1.113431,   40.765724,   516.817871,   236.102371,   -134.470520,   0.496933,   505.044647,   421.078339
-0.003533,   0.022871,   0.022271,   0.000000,   569.532349,   0.567391,   1.113431,   39.810246,   522.367676,   238.760956,   -124.902840,   0.505446,   501.952118,   406.536407
-0.003177,   0.022451,   0.021873,   0.000000,   567.937195,   0.567391,   1.113431,   38.854771,   527.342041,   241.327606,   -115.146690,   0.513637,   498.841370,   391.119598
-0.002844,   0.022013,   0.021455,   0.000000,   566.112671,   0.567392,   1.113431,   37.899292,   531.783508,   243.834045,   -105.183464,   0.521506,   495.754486,   374.774231
-0.002537,   0.021571,   0.021032,   0.000000,   564.126099,   0.567390,   1.113431,   36.943813,   535.744507,   246.302765,   -94.975410,   0.529046,   492.740143,   357.430389
-0.002259,   0.021137,   0.020617,   0.000000,   561.955994,   0.567392,   1.113431,   35.988338,   539.191833,   248.729385,   -84.441338,   0.536255,   489.767578,   338.895325
-0.002013,   0.020726,   0.020222,   0.000000,   559.653992,   0.567390,   1.113431,   35.032864,   542.118408,   251.134277,   -73.553253,   0.543092,   486.874237,   319.058441
-0.001800,   0.020350,   0.019861,   0.000000,   557.206116,   0.567392,   1.113431,   34.077385,   544.455688,   253.449326,   -62.233730,   0.549475,   484.041077,   297.853271
-0.001622,   0.020023,   0.019547,   0.000000,   554.816589,   0.567391,   1.113431,   33.121906,   546.291687,   255.585739,   -50.506546,   0.555191,   481.442688,   275.851349
-0.001483,   0.019756,   0.019292,   0.000000,   552.529358,   0.567391,   1.113431,   32.166431,   547.533386,   257.409332,   -38.398029,   0.560040,   479.098511,   253.911102
-0.001381,   0.019558,   0.019103,   0.000000,   550.548889,   0.567391,   1.113431,   31.210953,   548.257202,   258.842468,   -25.855219,   0.563826,   477.156799,   233.693588
-0.001320,   0.019436,   0.018988,   0.000000,   549.115234,   0.567391,   1.113431,   30.255476,   548.530823,   259.708008,   -13.005421,   0.566234,   475.798157,   218.748932
-0.001300,   0.019396,   0.018950,   0.000000,   548.550720,   0.567391,   1.113431,   29.299999,   548.550720,   259.998322,   -0.000000,   0.567077,   475.273346,   212.997284
-0.001320,   0.019436,   0.018988,   0.000000,   549.115234,   0.567391,   1.113431,   28.344522,   548.530823,   259.708008,   13.005420,   0.566234,   475.798157,   218.748932
-0.001381,   0.019558,   0.019103,   0.000000,   550.548889,   0.567391,   1.113431,   27.389046,   548.257202,   258.842468,   25.855228,   0.563826,   477.156799,   233.693588
-0.001483,   0.019756,   0.019292,   0.000000,   552.529358,   0.567391,   1.113431,   26.433569,   547.533386,   257.409332,   38.398037,   0.560040,   479.098511,   253.911118
-0.001622,   0.020023,   0.019547,   0.000000,   554.816589,   0.567391,   1.113431,   25.478092,   546.291687,   255.585693,   50.506538,   0.555191,   481.442688,   275.851654
-0.001800,   0.020350,   0.019861,   0.000000,   557.206116,   0.567391,   1.113431,   24.522615,   544.455688,   253.449326,   62.233730,   0.549475,   484.041077,   297.853271
-0.002013,   0.020726,   0.020222,   0.000000,   559.653992,   0.567391,   1.113431,   23.567139,   542.118408,   251.134293,   73.553261,   0.543092,   486.874268,   319.058502
-0.002259,   0.021137,   0.020617,   0.000000,   561.955994,   0.567391,   1.113431,   22.611660,   539.191833,   248.729370,   84.441353,   0.536255,   489.767609,   338.895355
-0.002537,   0.021571,   0.021032,   0.000000,   564.126099,   0.567391,   1.113431,   21.656183,   535.744507,   246.302734,   94.975410,   0.529046,   492.740143,   357.430389
-0.002844,   0.022013,   0.021455,   0.000000,   566.112671,   0.567390,   1.113431,   20.700708,   531.783508,   243.834061,   105.183472,   0.521506,   495.754486,   374.774261
-0.003177,   0.022451,   0.021873,   0.000000,   567.937134,   0.567391,   1.113431,   19.745232,   527.342041,   241.327591,   115.146667,   0.513637,   498.841370,   391.119720
-0.003533,   0.022871,   0.022271,   0.000000,   569.532349,   0.567391,   1.113431,   18.789755,   522.367676,   238.761017,   124.902840,   0.505446,   501.952118,   406.536438
-0.003909,   0.023262,   0.022640,   0.000000,   570.837585,   0.567391,   1.113431,   17.834278,   516.817871,   236.102325,   134.470490,   0.496933,   505.044617,   421.078278
-0.004299,   0.023610,   0.022966,   0.000000,   571.800049,   0.567391,   1.113431,   16.878801,   510.621429,   233.345398,   143.896439,   0.488084,   508.086334,   434.795166
-0.004698,   0.023902,   0.023237,   0.000000,   572.365112,   0.567391,   1.113431,   15.923324,   503.698853,   230.507385,   153.212570,   0.478897,   511.040283,   447.692169
-0.005100,   0.024121,   0.023438,   0.000000,   572.459290,   0.567391,   1.113431,   14.967846,   495.962646,   227.550980,   162.432541,   0.469330,   513.862427,   459.787415
-0.005496,   0.024255,   0.023555,   0.000000,   572.041382,   0.567391,   1.113431,   14.012369,   487.326660,   224.551224,   171.573730,   0.459406,   516.520447,   471.030243
-0.005875,   0.024281,   0.023569,   0.000000,   571.043335,   0.567391,   1.113431,   13.056892,   477.654785,   221.580261,   180.653915,   0.449125,   518.960999,   481.366425
-0.006227,   0.024180,   0.023457,   0.000000,   569.375732,   0.567391,   1.113431,   12.101416,   466.852844,   218.662567,   189.620972,   0.438501,   521.104614,   490.701447
-0.006534,   0.023920,   0.023188,   0.000000,   566.920532,   0.567391,   1.113431,   11.145939,   454.690582,   215.885620,   198.485809,   0.427508,   522.856384,   498.947388
-0.006794,   0.023504,   0.022766,   0.000000,   563.686707,   0.567391,   1.113431,   10.190462,   441.096954,   213.392136,   207.225769,   0.416169,   524.217163,   506.068542
-0.006991,   0.022930,   0.022188,   0.000000,   559.706360,   0.567391,   1.113431,   9.234985,   426.046631,   211.460190,   215.746384,   0.404653,   525.146423,   511.939423
-0.007101,   0.022161,   0.021417,   0.000000,   554.843933,   0.567391,   1.113431,   8.279508,   409.115112,   210.368332,   224.053619,   0.392938,   525.514282,   516.456726
-0.007125,   0.021201,   0.020451,   0.000000,   549.012512,   0.567391,   1.113431,   7.324031,   390.055969,   210.240601,   232.056076,   0.380958,   525.251587,   519.574097
-0.007066,   0.020018,   0.019257,   0.000000,   541.901733,   0.567391,   1.113431,   6.368554,   368.175812,   211.184845,   239.695831,   0.368426,   524.177063,   521.152893
-0.006914,   0.018682,   0.017895,   0.000000,   533.663940,   0.567391,   1.113431,   5.413077,   344.347046,   213.107239,   246.346878,   0.355854,   522.175354,   520.953857
-0.006651,   0.017191,   0.016371,   0.000000,   524.646545,   0.567391,   1.113431,   4.457601,   317.654572,   217.984222,   251.945724,   0.343862,   519.237732,   518.975830
-0.006260,   0.015603,   0.014719,   0.000000,   515.075989,   0.567391,   1.113431,   3.502124,   291.479584,   224.419846,   254.930740,   0.334133,   514.664795,   514.663330
-0.005729,   0.014113,   0.013147,   -3.698524,   507.118805,   0.567391,   1.113431,   2.546647,   269.653503,   233.766769,   254.777588,   0.329693,   508.978149,   508.947876
-0.005166,   0.012727,   0.011652,   -4.498744,   499.469666,   0.567391,   1.113431,   1.591170,   257.116577,   237.854340,   251.800079,   0.328840,   501.734161,   501.688751
-0.006517,   0.016161,   0.015427,   0.000000,   522.076721,   0.552450,   1.855719,   56.279121,   265.145905,   257.309601,   -260.819550,   0.333696,   521.887451,   521.887085
-0.007082,   0.017723,   0.017088,   0.000000,   529.212952,   0.552448,   1.855719,   55.348808,   286.356140,   246.017059,   -262.251862,   0.336324,   527.639893,   527.618652
-0.007369,   0.019259,   0.018689,   0.000000,   538.257507,   0.552448,   1.855719,   54.418495,   314.203857,   238.156952,   -259.304138,   0.346517,   531.346313,   530.924866
-0.007520,   0.020590,   0.020039,   0.000000,   545.785583,   0.552450,   1.855719,   53.488178,   342.059662,   230.335907,   -253.505966,   0.357985,   532.979004,   531.481323
-0.007588,   0.021754,   0.021201,   0.000000,   551.953796,   0.552448,   1.855719,   52.557865,   367.391998,   223.674347,   -246.146011,   0.369319,   533.473999,   530.233765
-0.007613,   0.022797,   0.022231,   0.000000,   557.152710,   0.552449,   1.855719,   51.627552,   389.818085,   218.524597,   -238.042465,   0.380164,   533.403198,   527.834473
-0.007585,   0.023642,   0.023049,   0.000000,   561.077942,   0.552449,   1.855719,   50.697235,   409.444977,   214.115341,   -229.370819,   0.390267,   532.592712,   524.251831
-0.007532,   0.024401,   0.023778,   0.000000,   564.469788,   0.552449,   1.855719,   49.766922,   426.901459,   210.895508,   -220.546173,   0.399913,   531.612671,   520.052368
-0.007424,   0.025057,   0.024409,   0.000000,   567.473389,   0.552448,   1.855719,   48.836605,   442.630188,   208.972794,   -211.556992,   0.409476,   530.436157,   515.104614
-0.007265,   0.025582,   0.024912,   0.000000,   570.007263,   0.552450,   1.855719,   47.906292,   456.720245,   208.115234,   -202.478836,   0.418921,   529.006531,   509.355286
-0.007049,   0.025951,   0.025262,   0.000000,   571.947449,   0.552448,   1.855719,   46.975975,   469.151703,   208.005280,   -193.421036,   0.428086,   527.274658,   502.838562
-0.006795,   0.026202,   0.025499,   0.000000,   573.421509,   0.552449,   1.855719,   46.045662,   480.337097,   208.426590,   -184.323975,   0.437032,   525.334473,   495.629333
-0.006508,   0.026349,   0.025637,   0.000000,   574.504700,   0.552448,   1.855719,   45.115349,   490.405853,   209.343338,   -175.241714,   0.445773,   523.247864,   487.782562
-0.006196,   0.026399,   0.025684,   0.000000,   575.209595,   0.552450,   1.855719,   44.185036,   499.461975,   210.632675,   -166.180130,   0.454289,   521.030579,   479.330719
-0.005863,   0.026354,   0.025642,   0.000000,   575.535889,   0.552448,   1.855719,   43.254719,   507.607788,   212.197510,   -157.101501,   0.462593,   518.674255,   470.257263
-0.005514,   0.026218,   0.025513,   0.000000,   575.475342,   0.552449,   1.855719,   42.324406,   514.891846,   213.933014,   -147.998322,   0.470655,   516.177368,   460.589264
-0.005160,   0.026013,   0.025319,   0.000000,   575.103882,   0.552449,   1.855719,   41.394089,   521.474976,   215.815033,   -138.810211,   0.478520,   513.590210,   450.326904
-0.004807,   0.025752,   0.025072,   0.000000,   574.459656,   0.552448,   1.855719,   40.463776,   527.420410,   217.814453,   -129.523438,   0.486181,   510.944794,   439.491943
-0.004461,   0.025448,   0.024785,   0.000000,   573.596436,   0.552449,   1.855719,   39.533463,   532.805359,   219.956314,   -120.105591,   0.493670,   508.276001,   428.052368
-0.004128,   0.025114,   0.024469,   0.000000,   572.541870,   0.552449,   1.855719,   38.603146,   537.683472,   222.177292,   -110.513084,   0.500950,   505.613129,   416.043915
-0.003812,   0.024762,   0.024137,   0.000000,   571.327332,   0.552449,   1.855719,   37.672832,   542.088318,   224.499634,   -100.702057,   0.508036,   502.975067,   403.421143
-0.003518,   0.024404,   0.023799,   0.000000,   570.039062,   0.552448,   1.855719,   36.742519,   546.086060,   226.912933,   -90.658134,   0.514878,   500.441986,   390.272064
-0.003249,   0.024053,   0.023468,   0.000000,   568.659546,   0.552450,   1.855719,   35.812202,   549.639587,   229.386597,   -80.330345,   0.521440,   497.996826,   376.595459
-0.003009,   0.023723,   0.023157,   0.000000,   567.119385,   0.552448,   1.855719,   34.881889,   552.636719,   231.842804,   -69.682861,   0.527650,   495.581146,   362.451263
-0.002797,   0.023423,   0.022877,   0.000000,   565.594727,   0.552449,   1.855719,   33.951572,   555.185547,   234.279129,   -58.725758,   0.533403,   493.351257,   348.179688
-0.002623,   0.023165,   0.022636,   0.000000,   564.026306,   0.552449,   1.855719,   33.021259,   557.142212,   236.434097,   -47.488789,   0.538452,   491.270477,   334.442200
-0.002485,   0.022958,   0.022443,   0.000000,   562.522217,   0.552448,   1.855719,   32.090942,   558.534546,   238.328827,   -35.955303,   0.542734,   489.412842,   321.730042
-0.002385,   0.022806,   0.022303,   0.000000,   561.306580,   0.552449,   1.855719,   31.160629,   559.491943,   239.774002,   -24.154976,   0.545972,   487.976990,   311.370148
-0.002325,   0.022713,   0.022219,   0.000000,   560.262695,   0.552448,   1.855719,   30.230314,   559.800720,   240.691315,   -12.150699,   0.548087,   486.839691,   304.083954
-0.002304,   0.022682,   0.022190,   0.000000,   559.999207,   0.552449,   1.855719,   29.299999,   559.999207,   241.011871,   -0.000000,   0.548783,   486.538147,   301.658966
-0.002325,   0.022713,   0.022219,   0.000000,   560.262695,   0.552449,   1.855719,   28.369686,   559.800720,   240.691284,   12.150700,   0.548087,   486.839722,   304.084167
-0.002385,   0.022806,   0.022303,   0.000000,   561.306580,   0.552448,   1.855719,   27.439371,   559.491943,   239.774017,   24.154982,   0.545972,   487.976990,   311.369965
-0.002485,   0.022958,   0.022443,   0.000000,   562.522156,   0.552449,   1.855719,   26.509056,   558.534485,   238.328812,   35.955303,   0.542734,   489.412781,   321.730042
-0.002623,   0.023165,   0.022636,   0.000000,   564.026367,   0.552448,   1.855719,   25.578741,   557.142212,   236.434158,   47.488800,   0.538452,   491.270477,   334.442047
-0.002797,   0.023423,   0.022877,   0.000000,   565.594666,   0.552449,   1.855719,   24.648426,   555.185547,   234.279099,   58.725742,   0.533403,   493.351257,   348.179657
-0.003009,   0.023723,   0.023157,   0.000000,   567.119385,   0.552449,   1.855719,   23.718113,   552.636719,   231.842789,   69.682884,   0.527650,   495.581177,   362.451263
-0.003249,   0.024053,   0.023468,   0.000000,   568.659485,   0.552448,   1.855719,   22.787798,   549.639526,   229.386597,   80.330353,   0.521440,   497.996765,   376.595306
-0.003518,   0.024404,   0.023799,   0.000000,   570.039062,   0.552449,   1.855719,   21.857483,   546.086060,   226.912933,   90.658134,   0.514878,   500.441986,   390.272064
-0.003812,   0.024762,   0.024137,   0.000000,   571.327332,   0.552448,   1.855719,   20.927168,   542.088318,   224.499573,   100.702042,   0.508036,   502.975067,   403.421143
-0.004128,   0.025114,   0.024469,   0.000000,   572.541870,   0.552448,   1.855719,   19.996855,   537.683472,   222.177338,   110.513084,   0.500950,   505.613129,   416.043884
-0.004461,   0.025448,   0.024785,   0.000000,   573.596375,   0.552449,   1.855719,   19.066540,   532.805359,   219.956284,   120.105576,   0.493670,   508.276001,   428.052338
-0.004807,   0.025752,   0.025072,   0.000000,   574.459656,   0.552449,   1.855719,   18.136225,   527.420410,   217.814468,   129.523422,   0.486181,   510.944794,   439.491913
-0.005160,   0.026013,   0.025319,   0.000000,   575.103882,   0.552448,   1.855719,   17.205910,   521.474915,   215.815079,   138.810226,   0.478520,   513.590271,   450.327026
-0.005514,   0.026218,   0.025513,   0.000000,   575.475281,   0.552449,   1.855719,   16.275597,   514.891785,   213.932968,   147.998306,   0.470655,   516.177368,   460.589111
