MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.064874,   0.068287,   0.077618,   -345.778625,   381.337860,   0.567391,   1.113431,   39.810246,   367.740326,   -332.181091,   -98.499176,   0.018816,   629.952332,   276.523621
-0.065786,   0.070112,   0.079192,   -342.079346,   386.789581,   0.567391,   1.113431,   38.854771,   373.790497,   -329.080261,   -96.465813,   0.023596,   631.614746,   298.922699
-0.066479,   0.071561,   0.080428,   -338.631866,   391.449646,   0.567392,   1.113431,   37.899292,   379.020813,   -326.203033,   -94.443573,   0.027821,   632.820435,   316.330414
-0.066944,   0.072675,   0.081339,   -335.299774,   395.472290,   0.567390,   1.113431,   36.943813,   383.609039,   -323.436523,   -92.350403,   0.031657,   633.581909,   330.569305
-0.067181,   0.073485,   0.081938,   -331.984344,   398.976776,   0.567392,   1.113431,   35.988338,   387.687042,   -320.694611,   -90.138245,   0.035227,   633.916504,   342.652374
-0.067195,   0.074009,   0.082239,   -328.630798,   402.036255,   0.567390,   1.113431,   35.032864,   391.337189,   -317.931732,   -87.766663,   0.038604,   633.839783,   353.137939
-0.066991,   0.074264,   0.082251,   -325.224335,   404.682495,   0.567392,   1.113431,   34.077385,   394.601044,   -315.142883,   -85.187370,   0.041818,   633.365112,   362.313538
-0.066575,   0.074261,   0.081987,   -321.773376,   406.923523,   0.567391,   1.113431,   33.121906,   397.496460,   -312.346313,   -82.344444,   0.044875,   632.504517,   370.331543
-0.065954,   0.074014,   0.081456,   -318.295166,   408.758362,   0.567391,   1.113431,   32.166431,   400.030151,   -309.566956,   -79.181374,   0.047768,   631.269348,   377.285309
-0.065139,   0.073535,   0.080672,   -314.800110,   410.191742,   0.567391,   1.113431,   31.210953,   402.209503,   -306.817871,   -75.652718,   0.050498,   629.670349,   383.263580
-0.064135,   0.072836,   0.079646,   -311.271027,   411.251801,   0.567391,   1.113431,   30.255476,   404.056946,   -304.076172,   -71.740334,   0.053092,   627.716858,   388.402710
-0.062952,   0.071929,   0.078391,   -307.614899,   412.031128,   0.567391,   1.113431,   29.299999,   405.644379,   -301.228149,   -67.493774,   0.055652,   625.414673,   392.988953
-0.061586,   0.070821,   0.076910,   -303.329865,   412.961578,   0.567391,   1.113431,   28.344522,   407.319305,   -297.687592,   -63.322086,   0.058682,   622.743835,   398.148773
-0.059957,   0.069469,   0.075140,   -294.902649,   416.941498,   0.567391,   1.113431,   27.389046,   411.469543,   -289.430695,   -62.170990,   0.065667,   619.487610,   410.834137
-0.057762,   0.067742,   0.072875,   -267.877960,   435.617096,   0.567391,   1.113431,   26.433569,   427.432800,   -259.693665,   -75.436287,   0.090917,   614.990295,   452.743561
-0.054710,   0.065759,   0.070195,   -204.127762,   482.135773,   0.567391,   1.113431,   25.478092,   462.411224,   -184.403214,   -114.661156,   0.151827,   610.360840,   524.887878
-0.051070,   0.064158,   0.067940,   -120.726921,   539.917053,   0.567391,   1.113431,   24.522615,   498.261078,   -79.070930,   -160.575714,   0.229322,   609.317627,   581.488098
-0.047329,   0.063455,   0.066771,   -53.530128,   581.802551,   0.567391,   1.113431,   23.567139,   521.601135,   6.671271,   -186.074463,   0.288517,   610.330750,   605.015442
-0.043830,   0.063741,   0.066664,   -11.972373,   604.919861,   0.567391,   1.113431,   22.611660,   536.962097,   55.985374,   -193.143341,   0.323488,   610.994019,   610.729980
-0.040748,   0.064902,   0.067357,   0.000000,   617.646790,   0.567391,   1.113431,   21.656183,   548.584656,   81.299103,   -192.461243,   0.343287,   611.620178,   611.344604
-0.038152,   0.066763,   0.068619,   0.000000,   625.537964,   0.567390,   1.113431,   20.700708,   558.068054,   94.057617,   -189.364563,   0.354796,   612.676941,   611.376892
-0.036048,   0.069134,   0.070285,   0.000000,   631.047974,   0.567391,   1.113431,   19.745232,   566.130493,   100.087227,   -185.657303,   0.361553,   614.218750,   611.947144
-0.034400,   0.071834,   0.072249,   0.000000,   635.289001,   0.567391,   1.113431,   18.789755,   573.221313,   102.270378,   -181.887955,   0.365424,   616.172119,   613.210876
-0.033167,   0.074699,   0.074471,   0.000000,   638.855408,   0.567391,   1.113431,   17.834278,   579.659790,   102.168045,   -178.240143,   0.367469,   618.489868,   615.117676
-0.032286,   0.077565,   0.076948,   0.000000,   642.115112,   0.567391,   1.113431,   16.878801,   585.661865,   100.705589,   -174.826584,   0.368318,   621.172302,   617.610962
-0.031688,   0.080263,   0.079680,   0.000000,   645.294800,   0.567391,   1.113431,   15.923324,   591.320190,   98.495758,   -171.794296,   0.368358,   624.226135,   620.638977
-0.031353,   0.082695,   0.082453,   0.000000,   648.252686,   0.567391,   1.113431,   14.967846,   596.387512,   95.955154,   -169.248413,   0.367854,   627.370789,   623.870850
-0.031284,   0.084786,   0.084904,   0.000000,   650.556641,   0.567391,   1.113431,   14.012369,   600.517151,   93.198265,   -167.002747,   0.366995,   630.086792,   626.748291
-0.031433,   0.086363,   0.086684,   0.000000,   651.714966,   0.567391,   1.113431,   13.056892,   603.366760,   90.006790,   -164.795578,   0.365752,   631.916382,   628.815796
-0.031711,   0.087200,   0.087519,   0.000000,   651.275024,   0.567391,   1.113431,   12.101416,   604.664856,   86.015839,   -162.317093,   0.363999,   632.493591,   629.722961
-0.032013,   0.087101,   0.087221,   0.000000,   648.833313,   0.567391,   1.113431,   11.145939,   604.282776,   80.727867,   -159.089279,   0.361566,   631.522339,   629.184631
-0.032234,   0.085936,   0.085704,   0.000000,   644.051086,   0.567391,   1.113431,   10.190462,   602.188477,   73.601639,   -154.533218,   0.358253,   628.782654,   626.976562
-0.032280,   0.083664,   0.082985,   0.000000,   636.717346,   0.567391,   1.113431,   9.234985,   598.417847,   64.234634,   -148.073639,   0.353894,   624.154053,   622.939941
-0.032073,   0.080333,   0.079174,   0.000000,   626.782288,   0.567391,   1.113431,   8.279508,   592.995972,   52.497639,   -139.294571,   0.348366,   617.639221,   617.001038
-0.031552,   0.076060,   0.074445,   0.000000,   614.367676,   0.567391,   1.113431,   7.324031,   585.936768,   38.603443,   -127.943283,   0.341646,   609.345093,   609.153992
-0.030661,   0.071008,   0.069009,   0.000000,   599.814453,   0.567391,   1.113431,   6.368554,   577.315186,   23.223869,   -113.898544,   0.333938,   599.452515,   599.451538
-0.029350,   0.065365,   0.063083,   -8.758354,   583.756775,   0.567391,   1.113431,   5.413077,   567.373230,   7.625165,   -97.154839,   0.325860,   588.184814,   588.038086
-0.027566,   0.059348,   0.056895,   -16.780331,   567.247864,   0.567391,   1.113431,   4.457601,   556.646240,   -6.178684,   -77.969650,   0.318656,   575.821411,   575.270935
-0.025283,   0.053202,   0.050673,   -21.338961,   551.727905,   0.567391,   1.113431,   3.502124,   545.983093,   -15.594167,   -57.088951,   0.314192,   562.700928,   561.789490
-0.022540,   0.047171,   0.044627,   -20.369398,   538.712585,   0.567391,   1.113431,   2.546647,   536.390381,   -18.047195,   -35.957043,   0.314616,   549.180664,   548.329773
-0.019540,   0.041484,   0.038958,   -11.898868,   529.572327,   0.567391,   1.113431,   1.591170,   529.024353,   -11.350892,   -17.216640,   0.322164,   535.620911,   535.323486
-0.105187,   0.058917,   0.110845,   -687.940491,   24.677906,   0.552450,   1.855719,   56.279121,   22.423225,   -685.685791,   40.020531,   -0.315566,   700.605469,   -699.626587
-0.117722,   0.063282,   0.124790,   -724.234680,   0.000000,   0.552448,   1.855719,   55.348808,   -24.587318,   -704.177429,   118.460983,   -0.336466,   721.980347,   -721.948364
-0.128815,   0.063364,   0.137840,   -766.534912,   0.000000,   0.552448,   1.855719,   54.418495,   -99.669403,   -715.883789,   183.786530,   -0.365765,   743.239075,   -739.589111
-0.136009,   0.060310,   0.147090,   -797.265686,   0.000000,   0.552450,   1.855719,   53.488178,   -167.106247,   -716.972839,   224.938431,   -0.388983,   757.598755,   -746.285156
-0.136925,   0.055204,   0.149328,   -812.607544,   0.000000,   0.552448,   1.855719,   52.557865,   -213.422668,   -712.812012,   244.532135,   -0.405085,   762.173096,   -742.758240
-0.130017,   0.048766,   0.142360,   -811.237122,   0.000000,   0.552449,   1.855719,   51.627552,   -229.719559,   -709.004883,   243.823380,   -0.414117,   755.603210,   -730.816650
-0.115722,   0.041883,   0.126526,   -785.037292,   0.000000,   0.552449,   1.855719,   50.697235,   -181.338562,   -715.225220,   205.293549,   -0.406250,   735.642029,   -716.251160
-0.097648,   0.036167,   0.106941,   -692.923584,   8.514640,   0.552449,   1.855719,   49.766922,   5.030173,   -689.439087,   49.315277,   -0.327209,   697.219910,   -697.102905
-0.082323,   0.034423,   0.093245,   -531.794800,   219.865402,   0.552448,   1.855719,   48.836605,   200.194901,   -512.124268,   -119.994186,   -0.155332,   669.380127,   -579.366943
-0.073656,   0.038007,   0.086638,   -464.977997,   288.712097,   0.552450,   1.855719,   47.906292,   255.594437,   -431.860321,   -154.478729,   -0.089207,   658.638000,   -481.969666
-0.069782,   0.043968,   0.082636,   -441.340454,   306.987122,   0.552448,   1.855719,   46.975975,   272.964325,   -407.317657,   -155.893082,   -0.068736,   651.543030,   -438.539490
-0.068606,   0.050566,   0.080384,   -422.574646,   321.227997,   0.552449,   1.855719,   46.045662,   289.582214,   -390.928864,   -150.122513,   -0.052283,   646.142090,   -397.795715
-0.068940,   0.056928,   0.079824,   -407.302643,   334.205170,   0.552448,   1.855719,   45.115349,   305.280640,   -378.378113,   -143.565811,   -0.037882,   643.203857,   -356.127838
-0.069914,   0.062488,   0.080562,   -395.255859,   345.800232,   0.552450,   1.855719,   44.185036,   319.789978,   -369.245605,   -136.376404,   -0.025668,   642.249634,   -312.573425
-0.070994,   0.067023,   0.082162,   -385.567596,   356.404968,   0.552448,   1.855719,   43.254719,   333.015503,   -362.178131,   -129.642853,   -0.015124,   642.732483,   -262.357300
-0.071915,   0.070534,   0.084005,   -377.515717,   365.817169,   0.552449,   1.855719,   42.324406,   344.634796,   -356.333344,   -123.680519,   -0.006057,   643.771790,   -193.737564
-0.072716,   0.073291,   0.085756,   -370.469849,   374.141235,   0.552449,   1.855719,   41.394089,   354.788330,   -351.116943,   -118.473045,   0.001898,   644.854736,   131.810059
-0.073403,   0.075479,   0.087274,   -364.130524,   381.458801,   0.552448,   1.855719,   40.463776,   363.651764,   -346.323486,   -113.840424,   0.008945,   645.757446,   221.289291
-0.073928,   0.077201,   0.088491,   -358.316406,   387.849792,   0.552449,   1.855719,   39.533463,   371.381348,   -341.847961,   -109.621994,   0.015230,   646.367554,   264.456329
-0.074273,   0.078549,   0.089414,   -352.868622,   393.476379,   0.552449,   1.855719,   38.603146,   378.202759,   -337.595001,   -105.669853,   0.020932,   646.672607,   294.102966
-0.074446,   0.079601,   0.090077,   -347.676910,   398.492493,   0.552449,   1.855719,   37.672832,   384.310669,   -333.495087,   -101.886757,   0.026192,   646.700928,   316.859375
-0.074456,   0.080403,   0.090508,   -342.660034,   403.013397,   0.552448,   1.855719,   36.742519,   389.848724,   -329.495361,   -98.200020,   0.031119,   646.476807,   335.385925
-0.074313,   0.080985,   0.090726,   -337.765259,   407.115540,   0.552450,   1.855719,   35.812202,   394.912231,   -325.561951,   -94.557373,   0.035784,   646.017029,   351.009277
-0.074022,   0.081363,   0.090743,   -332.969299,   410.835815,   0.552448,   1.855719,   34.881889,   399.553864,   -321.687347,   -90.908157,   0.040221,   645.329651,   364.444000
-0.073586,   0.081549,   0.090565,   -328.272614,   414.183228,   0.552449,   1.855719,   33.951572,   403.797455,   -317.886841,   -87.195824,   0.044438,   644.418884,   376.095428
-0.073009,   0.081550,   0.090199,   -323.687927,   417.153046,   0.552449,   1.855719,   33.021259,   407.651764,   -314.186646,   -83.358620,   0.048431,   643.286804,   386.213898
-0.072295,   0.081373,   0.089650,   -319.232269,   419.736816,   0.552448,   1.855719,   32.090942,   411.118896,   -310.614349,   -79.335403,   0.052188,   641.935913,   394.971436
-0.071446,   0.081024,   0.088923,   -314.915802,   421.932495,   0.552449,   1.855719,   31.160629,   414.202484,   -307.185791,   -75.073883,   0.055706,   640.368774,   402.513367
-0.070468,   0.080511,   0.088023,   -310.724884,   423.758850,   0.552448,   1.855719,   30.230314,   416.919434,   -303.885468,   -70.545433,   0.059002,   638.587402,   409.003693
-0.069363,   0.079837,   0.086957,   -306.587128,   425.283691,   0.552449,   1.855719,   29.299999,   419.323975,   -300.627411,   -65.774033,   0.062152,   636.591248,   414.695618
-0.068122,   0.079002,   0.085717,   -302.168121,   426.782440,   0.552449,   1.855719,   28.369686,   421.641083,   -297.026764,   -61.003010,   0.065481,   634.357056,   420.308258
-0.066664,   0.077936,   0.084222,   -295.373566,   429.892548,   0.552448,   1.855719,   27.439371,   425.239868,   -290.720886,   -57.903210,   0.070984,   631.689819,   429.624634
-0.064659,   0.076395,   0.082158,   -276.689545,   441.971710,   0.552449,   1.855719,   26.509056,   436.239166,   -270.957001,   -63.928890,   0.087752,   627.841553,   457.041565
-0.061696,   0.074252,   0.079326,   -228.123032,   476.416138,   0.552448,   1.855719,   25.578741,   464.125946,   -215.832825,   -92.238167,   0.132923,   622.650757,   515.186157
-0.057939,   0.072099,   0.076447,   -151.931473,   529.593750,   0.552449,   1.855719,   24.648426,   499.958832,   -122.296562,   -138.991776,   0.203146,   619.689148,   575.503296
-0.053945,   0.070712,   0.074534,   -81.060524,   576.051575,   0.552449,   1.855719,   23.718113,   524.464905,   -29.473854,   -176.740036,   0.265882,   620.565308,   608.483337
-0.050105,   0.070361,   0.073839,   -33.590324,   604.528503,   0.552448,   1.855719,   22.787798,   538.969055,   31.969097,   -193.743805,   0.305967,   622.004272,   619.958618
-0.046628,   0.070972,   0.074098,   -4.516292,   620.613953,   0.552449,   1.855719,   21.857483,   550.029663,   66.068001,   -197.843964,   0.329701,   622.884399,   622.847534
-0.043614,   0.072390,   0.075025,   0.000000,   630.600525,   0.552448,   1.855719,   20.927168,   559.905273,   84.798225,   -196.432220,   0.344576,   623.668579,   623.309631
