MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.001176,   0.022643,   0.024550,   0.000000,   625.767761,   0.582333,   0.371144,   34.203197,   270.812927,   612.213379,   69.362801,   0.540297,   544.778076,   365.525665
-0.000948,   0.022254,   0.024175,   0.000000,   623.823425,   0.582334,   0.371144,   33.222557,   272.537384,   614.732239,   56.511990,   0.545257,   542.416504,   348.490112
-0.000771,   0.021932,   0.023862,   0.000000,   621.716858,   0.582333,   0.371144,   32.241917,   273.950836,   616.375488,   43.099209,   0.549505,   540.077637,   332.223724
-0.000645,   0.021690,   0.023628,   0.000000,   619.711304,   0.582333,   0.371144,   31.261278,   274.942352,   617.256531,   29.091646,   0.552803,   537.985046,   318.263214
-0.000569,   0.021541,   0.023482,   0.000000,   618.304749,   0.582333,   0.371144,   30.280640,   275.516876,   617.678833,   14.648056,   0.554888,   536.562622,   308.745117
-0.000544,   0.021491,   0.023434,   0.000000,   617.503113,   0.582333,   0.371144,   29.300001,   275.689301,   617.503113,   0.000003,   0.555681,   535.794434,   304.845551
-0.000569,   0.021541,   0.023482,   0.000000,   618.304749,   0.582333,   0.371144,   28.319361,   275.516846,   617.678833,   -14.648052,   0.554888,   536.562622,   308.745117
-0.000645,   0.021690,   0.023628,   0.000000,   619.711304,   0.582333,   0.371144,   27.338722,   274.942322,   617.256531,   -29.091648,   0.552803,   537.985046,   318.263214
-0.000771,   0.021932,   0.023862,   0.000000,   621.716797,   0.582333,   0.371144,   26.358082,   273.950806,   616.375427,   -43.099213,   0.549505,   540.077576,   332.223450
-0.000948,   0.022254,   0.024175,   0.000000,   623.823425,   0.582333,   0.371144,   25.377443,   272.537384,   614.732239,   -56.511974,   0.545257,   542.416504,   348.490082
-0.001176,   0.022643,   0.024550,   0.000000,   625.767761,   0.582333,   0.371144,   24.396805,   270.812988,   612.213379,   -69.362816,   0.540297,   544.778076,   365.525574
-0.001454,   0.023081,   0.024965,   0.000000,   627.615173,   0.582333,   0.371144,   23.416164,   268.792694,   609.007019,   -81.712997,   0.534681,   547.241699,   382.882263
-0.001783,   0.023552,   0.025403,   0.000000,   629.274597,   0.582333,   0.371144,   22.435526,   266.529175,   605.125916,   -93.593933,   0.528528,   549.737183,   400.002838
-0.002161,   0.024042,   0.025849,   0.000000,   630.506348,   0.582333,   0.371144,   21.454885,   263.970184,   600.408936,   -105.032372,   0.521906,   552.065613,   416.502838
-0.002586,   0.024538,   0.026288,   0.000000,   631.368958,   0.582333,   0.371144,   20.474247,   261.142761,   594.927856,   -116.152740,   0.514806,   554.299561,   432.408203
-0.003056,   0.025026,   0.026708,   0.000000,   631.860779,   0.582333,   0.371144,   19.493608,   258.032806,   588.701660,   -127.020035,   0.507214,   556.460693,   447.721802
-0.003567,   0.025494,   0.027096,   0.000000,   631.956055,   0.582334,   0.371144,   18.512968,   254.638016,   581.718262,   -137.679459,   0.499125,   558.548096,   462.407623
-0.004115,   0.025929,   0.027441,   0.000000,   631.579773,   0.582333,   0.371144,   17.532330,   250.905685,   573.920410,   -148.153397,   0.490509,   560.523621,   476.431488
-0.004692,   0.026312,   0.027725,   0.000000,   630.649231,   0.582333,   0.371144,   16.551691,   246.825928,   565.214111,   -158.478760,   0.481345,   562.340698,   489.723969
-0.005288,   0.026628,   0.027933,   0.000000,   629.079407,   0.582333,   0.371144,   15.571051,   242.382797,   555.533936,   -168.640991,   0.471627,   563.945740,   502.180725
-0.005894,   0.026855,   0.028047,   0.000000,   626.783142,   0.582333,   0.371144,   14.590412,   237.583496,   544.788818,   -178.639725,   0.461346,   565.282593,   513.696655
-0.006496,   0.026972,   0.028045,   0.000000,   623.650085,   0.582333,   0.371144,   13.609773,   232.401184,   532.861755,   -188.469727,   0.450459,   566.283264,   524.176941
-0.007079,   0.026946,   0.027892,   0.000000,   619.521729,   0.582333,   0.371144,   12.629134,   226.825348,   519.572876,   -198.114975,   0.438927,   566.835144,   533.464783
-0.007619,   0.026742,   0.027555,   0.000000,   614.253418,   0.582333,   0.371144,   11.648495,   220.888046,   504.803925,   -207.493713,   0.426769,   566.810669,   541.334290
-0.008093,   0.026331,   0.027003,   0.000000,   607.690491,   0.582333,   0.371144,   10.667855,   214.594879,   488.393188,   -216.553070,   0.413944,   566.090027,   547.605591
-0.008471,   0.025666,   0.026189,   0.000000,   599.598328,   0.582333,   0.371144,   9.687216,   207.994370,   470.054535,   -225.232880,   0.400400,   564.476562,   552.011780
-0.008733,   0.024685,   0.025041,   0.000000,   589.584351,   0.582333,   0.371144,   8.706576,   200.996231,   449.403900,   -233.393387,   0.386005,   561.651428,   554.171082
-0.008820,   0.023413,   0.023593,   0.000000,   577.869141,   0.582333,   0.371144,   7.725937,   193.969147,   426.981445,   -240.677780,   0.371219,   557.578125,   553.815002
-0.008717,   0.021812,   0.021802,   0.000000,   563.967163,   0.582333,   0.371144,   6.745298,   186.890015,   401.937225,   -247.179688,   0.355600,   551.957214,   550.695435
-0.008376,   0.019780,   0.019553,   0.000000,   547.199219,   0.582333,   0.371144,   5.764659,   180.038727,   373.557587,   -252.496246,   0.339195,   544.028870,   543.944275
-0.007711,   0.017341,   0.016867,   -10.683970,   527.839478,   0.582333,   0.371144,   4.784020,   174.365601,   342.789886,   -255.754150,   0.323266,   533.261719,   533.020813
-0.006728,   0.014594,   0.013846,   -24.568647,   506.533203,   0.582333,   0.371144,   3.803381,   170.447403,   311.517151,   -256.011963,   0.309396,   519.253662,   517.943481
-0.005411,   0.011698,   0.010651,   -30.221603,   485.783356,   0.582333,   0.371144,   2.822742,   171.653793,   283.907959,   -251.823410,   0.302753,   501.577484,   499.522797
-0.003938,   0.008865,   0.007521,   -25.737997,   467.067200,   0.582333,   0.371144,   1.842103,   177.642487,   263.686707,   -242.617676,   0.306189,   480.453522,   478.898743
-0.002607,   0.006285,   0.004689,   -16.454811,   448.549713,   0.582333,   0.371144,   0.861463,   184.561249,   247.533646,   -230.360413,   0.315168,   456.999329,   456.332123
-0.005005,   0.012275,   0.011195,   -4.761634,   498.648407,   0.567391,   1.113431,   57.008831,   236.521194,   257.365570,   251.489151,   0.328570,   501.046204,   500.995270
-0.005852,   0.014173,   0.013300,   -5.208949,   511.042236,   0.567391,   1.113431,   56.053352,   231.294998,   274.538300,   257.218445,   0.328250,   513.666504,   513.607117
-0.006648,   0.016172,   0.015532,   -0.909811,   525.282715,   0.567391,   1.113431,   55.097878,   222.324768,   302.048157,   260.059021,   0.332468,   525.738220,   525.736450
-0.007280,   0.018143,   0.017735,   0.000000,   540.466431,   0.567391,   1.113431,   54.142399,   214.740723,   334.655579,   258.916779,   0.341628,   536.057312,   535.889954
-0.007760,   0.020017,   0.019832,   0.000000,   554.956299,   0.567391,   1.113431,   53.186924,   209.672607,   366.613556,   255.013062,   0.352724,   544.604675,   543.663696
-0.008136,   0.021758,   0.021780,   0.000000,   567.991760,   0.567391,   1.113431,   52.231445,   205.768204,   396.488861,   249.243637,   0.363907,   551.657837,   549.255859
-0.008396,   0.023273,   0.023478,   0.000000,   579.296021,   0.567391,   1.113431,   51.275970,   203.785278,   422.795013,   242.420761,   0.374865,   557.160767,   552.619568
-0.008535,   0.024646,   0.025028,   0.000000,   589.537109,   0.567392,   1.113431,   50.320492,   203.574615,   446.443542,   235.007950,   0.385714,   561.743774,   554.347656
-0.008523,   0.025800,   0.026347,   0.000000,   598.568115,   0.567390,   1.113431,   49.365013,   204.631287,   467.824646,   226.946381,   0.396548,   565.257690,   554.236877
-0.008397,   0.026688,   0.027378,   0.000000,   606.143677,   0.567392,   1.113431,   48.409538,   206.222336,   486.958374,   218.322540,   0.407046,   567.651855,   552.339905
-0.008174,   0.027381,   0.028207,   0.000000,   612.659973,   0.567391,   1.113431,   47.454060,   208.407928,   504.168732,   209.422546,   0.417212,   569.315918,   549.067627
-0.007855,   0.027880,   0.028833,   0.000000,   618.187256,   0.567391,   1.113431,   46.498585,   211.075699,   519.658264,   200.280548,   0.427102,   570.304565,   544.471436
-0.007469,   0.028203,   0.029277,   0.000000,   622.796265,   0.567391,   1.113431,   45.543106,   214.000504,   533.604065,   190.948700,   0.436644,   570.720764,   538.716980
-0.007034,   0.028380,   0.029570,   0.000000,   626.602295,   0.567391,   1.113431,   44.587631,   217.055359,   546.188538,   181.475128,   0.445806,   570.685120,   531.979187
-0.006564,   0.028429,   0.029731,   0.000000,   629.687866,   0.567391,   1.113431,   43.632153,   220.155502,   557.553101,   171.876495,   0.454583,   570.271973,   524.375122
-0.006074,   0.028365,   0.029772,   0.000000,   632.101929,   0.567392,   1.113431,   42.676678,   223.208313,   567.804871,   162.143967,   0.462967,   569.523987,   515.999207
-0.005576,   0.028209,   0.029716,   0.000000,   633.941772,   0.567390,   1.113431,   41.721199,   226.205063,   577.074524,   152.272293,   0.470983,   568.513062,   506.939514
-0.005081,   0.027978,   0.029579,   0.000000,   635.271484,   0.567391,   1.113431,   40.765724,   229.122528,   585.445557,   142.255966,   0.478633,   567.287537,   497.277100
-0.004600,   0.027689,   0.029377,   0.000000,   636.162537,   0.567391,   1.113431,   39.810246,   231.975113,   592.982422,   132.109222,   0.485927,   565.899292,   487.088959
-0.004141,   0.027359,   0.029125,   0.000000,   636.685974,   0.567391,   1.113431,   38.854771,   234.771317,   599.802856,   121.753265,   0.492906,   564.390015,   476.391846
-0.003710,   0.026999,   0.028836,   0.000000,   636.873535,   0.567392,   1.113431,   37.899292,   237.530243,   605.912231,   111.194321,   0.499570,   562.779053,   465.227936
-0.003311,   0.026625,   0.028523,   0.000000,   636.805969,   0.567390,   1.113431,   36.943813,   240.256317,   611.396301,   100.380280,   0.505916,   561.128601,   453.676636
-0.002950,   0.026250,   0.028199,   0.000000,   636.361511,   0.567392,   1.113431,   35.988338,   242.979996,   616.118408,   89.237053,   0.512000,   559.308899,   441.561768
-0.002630,   0.025886,   0.027878,   0.000000,   635.734070,   0.567390,   1.113431,   35.032864,   245.687393,   620.247375,   77.720856,   0.517751,   557.497742,   429.167389
-0.002354,   0.025548,   0.027576,   0.000000,   634.803040,   0.567392,   1.113431,   34.077385,   248.277878,   623.616394,   65.756508,   0.523104,   555.590576,   416.591431
-0.002123,   0.025251,   0.027307,   0.000000,   633.758057,   0.567391,   1.113431,   33.121906,   250.717896,   626.317261,   53.386574,   0.527924,   553.763672,   404.360870
-0.001942,   0.025006,   0.027084,   0.000000,   632.590027,   0.567391,   1.113431,   32.166431,   252.839508,   628.248901,   40.602295,   0.532041,   552.018127,   393.070862
-0.001810,   0.024822,   0.026917,   0.000000,   631.380310,   0.567391,   1.113431,   31.210953,   254.496826,   629.394592,   27.356512,   0.535274,   550.429260,   383.530762
-0.001731,   0.024709,   0.026814,   0.000000,   630.554199,   0.567391,   1.113431,   30.255476,   255.518967,   630.047913,   13.779207,   0.537302,   549.391235,   377.259705
-0.001704,   0.024671,   0.026781,   0.000000,   629.975281,   0.567391,   1.113431,   29.299999,   255.871735,   629.975281,   0.000003,   0.538082,   548.768005,   374.636627
-0.001731,   0.024709,   0.026814,   0.000000,   630.554199,   0.567391,   1.113431,   28.344522,   255.518967,   630.047913,   -13.779203,   0.537302,   549.391235,   377.259705
-0.001810,   0.024822,   0.026917,   0.000000,   631.380310,   0.567391,   1.113431,   27.389046,   254.496841,   629.394592,   -27.356520,   0.535274,   550.429321,   383.530823
-0.001942,   0.025006,   0.027084,   0.000000,   632.590027,   0.567391,   1.113431,   26.433569,   252.839508,   628.248901,   -40.602299,   0.532041,   552.018127,   393.070862
-0.002123,   0.025251,   0.027307,   0.000000,   633.757996,   0.567391,   1.113431,   25.478092,   250.717850,   626.317200,   -53.386566,   0.527924,   553.763611,   404.360992
-0.002354,   0.025548,   0.027576,   0.000000,   634.802979,   0.567391,   1.113431,   24.522615,   248.277878,   623.616333,   -65.756516,   0.523104,   555.590576,   416.591431
-0.002630,   0.025886,   0.027878,   0.000000,   635.734070,   0.567391,   1.113431,   23.567139,   245.687408,   620.247375,   -77.720871,   0.517751,   557.497742,   429.167419
-0.002950,   0.026250,   0.028199,   0.000000,   636.361511,   0.567391,   1.113431,   22.611660,   242.979996,   616.118408,   -89.237076,   0.512000,   559.308960,   441.561829
-0.003311,   0.026625,   0.028523,   0.000000,   636.805908,   0.567391,   1.113431,   21.656183,   240.256287,   611.396240,   -100.380280,   0.505916,   561.128601,   453.676483
-0.003710,   0.026999,   0.028836,   0.000000,   636.873474,   0.567390,   1.113431,   20.700708,   237.530258,   605.912170,   -111.194328,   0.499570,   562.779053,   465.227814
-0.004141,   0.027359,   0.029125,   0.000000,   636.685913,   0.567391,   1.113431,   19.745232,   234.771301,   599.802795,   -121.753250,   0.492906,   564.389954,   476.391663
-0.004600,   0.027689,   0.029377,   0.000000,   636.162476,   0.567391,   1.113431,   18.789755,   231.975159,   592.982422,   -132.109207,   0.485927,   565.899231,   487.088837
-0.005081,   0.027978,   0.029579,   0.000000,   635.271484,   0.567391,   1.113431,   17.834278,   229.122467,   585.445557,   -142.255951,   0.478633,   567.287537,   497.277161
-0.005576,   0.028209,   0.029716,   0.000000,   633.941772,   0.567391,   1.113431,   16.878801,   226.205063,   577.074524,   -152.272308,   0.470983,   568.513123,   506.939545
-0.006074,   0.028365,   0.029772,   0.000000,   632.101929,   0.567391,   1.113431,   15.923324,   223.208313,   567.804871,   -162.143951,   0.462967,   569.523987,   515.999207
-0.006564,   0.028429,   0.029731,   0.000000,   629.687866,   0.567391,   1.113431,   14.967846,   220.155487,   557.553101,   -171.876465,   0.454584,   570.271912,   524.375061
-0.007034,   0.028380,   0.029570,   0.000000,   626.602356,   0.567391,   1.113431,   14.012369,   217.055389,   546.188599,   -181.475098,   0.445806,   570.685120,   531.979065
-0.007469,   0.028203,   0.029277,   0.000000,   622.796265,   0.567391,   1.113431,   13.056892,   214.000488,   533.604065,   -190.948669,   0.436644,   570.720703,   538.716919
-0.007855,   0.027880,   0.028833,   0.000000,   618.187256,   0.567391,   1.113431,   12.101416,   211.075729,   519.658264,   -200.280518,   0.427102,   570.304565,   544.471375
-0.008174,   0.027381,   0.028207,   0.000000,   612.659973,   0.567391,   1.113431,   11.145939,   208.407913,   504.168732,   -209.422546,   0.417212,   569.315918,   549.067566
-0.008397,   0.026688,   0.027378,   0.000000,   606.143616,   0.567391,   1.113431,   10.190462,   206.222305,   486.958374,   -218.322540,   0.407046,   567.651855,   552.339905
-0.008523,   0.025800,   0.026347,   0.000000,   598.568115,   0.567391,   1.113431,   9.234985,   204.631241,   467.824646,   -226.946396,   0.396548,   565.257690,   554.236938
-0.008535,   0.024646,   0.025028,   0.000000,   589.537048,   0.567391,   1.113431,   8.279508,   203.574600,   446.443481,   -235.007965,   0.385714,   561.743774,   554.347717
-0.008396,   0.023273,   0.023478,   0.000000,   579.296021,   0.567391,   1.113431,   7.324031,   203.785263,   422.794952,   -242.420792,   0.374865,   557.160767,   552.619629
-0.008136,   0.021758,   0.021780,   0.000000,   567.991760,   0.567391,   1.113431,   6.368554,   205.768173,   396.488800,   -249.243668,   0.363907,   551.657837,   549.255920
-0.007760,   0.020017,   0.019832,   0.000000,   554.956238,   0.567391,   1.113431,   5.413077,   209.672623,   366.613464,   -255.013092,   0.352724,   544.604675,   543.663757
-0.007280,   0.018143,   0.017735,   0.000000,   540.466431,   0.567391,   1.113431,   4.457601,   214.740692,   334.655579,   -258.916779,   0.341628,   536.057312,   535.889954
-0.006648,   0.016172,   0.015532,   -0.909680,   525.282776,   0.567391,   1.113431,   3.502124,   222.324875,   302.048248,   -260.058990,   0.332468,   525.738220,   525.736511
-0.005852,   0.014173,   0.013300,   -5.208763,   511.042358,   0.567391,   1.113431,   2.546647,   231.295181,   274.538422,   -257.218414,   0.328250,   513.666565,   513.607117
-0.005005,   0.012275,   0.011195,   -4.761641,   498.648407,   0.567391,   1.113431,   1.591170,   236.521210,   257.365570,   -251.489166,   0.328570,   501.046204,   500.995331
-0.006756,   0.016674,   0.016015,   -0.187456,   525.515015,   0.552450,   1.855719,   56.279121,   258.002258,   267.325317,   262.809906,   0.333155,   525.608765,   525.608704
-0.007543,   0.018697,   0.018290,   0.000000,   538.832214,   0.552448,   1.855719,   55.348808,   248.612671,   293.495514,   266.836090,   0.336378,   537.201721,   537.179260
-0.008087,   0.020577,   0.020420,   0.000000,   553.308716,   0.552448,   1.855719,   54.418495,   238.515060,   328.008606,   266.313812,   0.345344,   546.821045,   546.461548
-0.008398,   0.022211,   0.022276,   0.000000,   566.550659,   0.552450,   1.855719,   53.488178,   230.475906,   361.938141,   262.230988,   0.356400,   554.071838,   552.711243
-0.008626,   0.023681,   0.023945,   0.000000,   577.985107,   0.552448,   1.855719,   52.557865,   223.416260,   392.841003,   256.215393,   0.366930,   559.831055,   556.876282
-0.008809,   0.024935,   0.025364,   0.000000,   587.362854,   0.552449,   1.855719,   51.627552,   216.656052,   420.374817,   248.804337,   0.376382,   564.170959,   559.220337
-0.008940,   0.026145,   0.026734,   0.000000,   595.902100,   0.552449,   1.855719,   50.697235,   211.638031,   444.982819,   240.817032,   0.385353,   567.982056,   560.610596
-0.008994,   0.027230,   0.027966,   0.000000,   603.522034,   0.552449,   1.855719,   49.766922,   208.067032,   467.119690,   232.252029,   0.394105,   571.072266,   560.821838
-0.008965,   0.028113,   0.028974,   0.000000,   610.043396,   0.552448,   1.855719,   48.836605,   205.699814,   486.810181,   223.223129,   0.402662,   573.276062,   559.697815
-0.008861,   0.028872,   0.029852,   0.000000,   615.813477,   0.552450,   1.855719,   47.906292,   204.212982,   504.573639,   213.977539,   0.410896,   574.992371,   557.704102
-0.008683,   0.029507,   0.030602,   0.000000,   620.990356,   0.552448,   1.855719,   46.975975,   203.760117,   520.688477,   204.570190,   0.419045,   576.269043,   554.794739
-0.008441,   0.030000,   0.031205,   0.000000,   625.480530,   0.552449,   1.855719,   46.045662,   203.986633,   535.179077,   195.093628,   0.426944,   577.098267,   551.053406
-0.008136,   0.030359,   0.031670,   0.000000,   629.351440,   0.552448,   1.855719,   45.115349,   204.793457,   548.237427,   185.573746,   0.434627,   577.531006,   546.530212
-0.007786,   0.030600,   0.032015,   0.000000,   632.658203,   0.552450,   1.855719,   44.185036,   205.995087,   560.033936,   176.028641,   0.442047,   577.638306,   541.345093
-0.007400,   0.030737,   0.032251,   0.000000,   635.461060,   0.552448,   1.855719,   43.254719,   207.508255,   570.736206,   166.430756,   0.449231,   577.463928,   535.544006
-0.006991,   0.030780,   0.032393,   0.000000,   637.808228,   0.552449,   1.855719,   42.324406,   209.252182,   580.472717,   156.752884,   0.456187,   577.047852,   529.179810
-0.006564,   0.030738,   0.032445,   0.000000,   639.729797,   0.552449,   1.855719,   41.394089,   211.188431,   589.311951,   146.990219,   0.462921,   576.412720,   522.286133
-0.006131,   0.030624,   0.032422,   0.000000,   641.282593,   0.552448,   1.855719,   40.463776,   213.284805,   597.376282,   137.083160,   0.469460,   575.597839,   514.888367
-0.005704,   0.030451,   0.032333,   0.000000,   642.489014,   0.552449,   1.855719,   39.533463,   215.508957,   604.676880,   127.063080,   0.475776,   574.630371,   507.055420
-0.005287,   0.030233,   0.032194,   0.000000,   643.423035,   0.552449,   1.855719,   38.603146,   217.882797,   611.339233,   116.845848,   0.481918,   573.556580,   498.783478
-0.004889,   0.029984,   0.032018,   0.000000,   644.121399,   0.552449,   1.855719,   37.672832,   220.402374,   617.384827,   106.436775,   0.487870,   572.411133,   490.127625
-0.004518,   0.029718,   0.031818,   0.000000,   644.557861,   0.552448,   1.855719,   36.742519,   223.023193,   622.800842,   95.767151,   0.493621,   571.170044,   481.090424
-0.004177,   0.029447,   0.031605,   0.000000,   644.777832,   0.552450,   1.855719,   35.812202,   225.709473,   627.616577,   84.804184,   0.499126,   569.880310,   471.788300
-0.003872,   0.029184,   0.031393,   0.000000,   644.805115,   0.552448,   1.855719,   34.881889,   228.428162,   631.818970,   73.533180,   0.504335,   568.569031,   462.352264
-0.003607,   0.028942,   0.031196,   0.000000,   644.569641,   0.552449,   1.855719,   33.951572,   231.070877,   635.290894,   61.941460,   0.509157,   567.187134,   452.945984
-0.003385,   0.028731,   0.031023,   0.000000,   644.253174,   0.552449,   1.855719,   33.021259,   233.502075,   638.150940,   50.064983,   0.513410,   565.923828,   444.145355
-0.003210,   0.028560,   0.030882,   0.000000,   643.673035,   0.552448,   1.855719,   32.090942,   235.602936,   640.153748,   37.896210,   0.517021,   564.616577,   436.111298
-0.003083,   0.028433,   0.030777,   0.000000,   643.218994,   0.552449,   1.855719,   31.160629,   237.272598,   641.622681,   25.455956,   0.519780,   563.633301,   429.735016
-0.003006,   0.028355,   0.030715,   0.000000,   642.645142,   0.552448,   1.855719,   30.230314,   238.321732,   642.238892,   12.816289,   0.521571,   562.762207,   425.292938
-0.002980,   0.028329,   0.030694,   0.000000,   642.437317,   0.552449,   1.855719,   29.299999,   238.665131,   642.437317,   0.000003,   0.522173,   562.458313,   423.766815
-0.003006,   0.028355,   0.030715,   0.000000,   642.645142,   0.552449,   1.855719,   28.369686,   238.321701,   642.238892,   -12.816285,   0.521571,   562.762268,   425.292938
-0.003083,   0.028433,   0.030777,   0.000000,   643.218933,   0.552448,   1.855719,   27.439371,   237.272614,   641.622620,   -25.455957,   0.519780,   563.633240,   429.734863
-0.003210,   0.028560,   0.030882,   0.000000,   643.673035,   0.552449,   1.855719,   26.509056,   235.602921,   640.153748,   -37.896206,   0.517022,   564.616516,   436.111481
-0.003385,   0.028731,   0.031023,   0.000000,   644.253174,   0.552448,   1.855719,   25.578741,   233.502121,   638.150940,   -50.064991,   0.513410,   565.923828,   444.145233
-0.003607,   0.028942,   0.031196,   0.000000,   644.569641,   0.552449,   1.855719,   24.648426,   231.070847,   635.290894,   -61.941444,   0.509157,   567.187134,   452.945984
-0.003872,   0.029184,   0.031393,   0.000000,   644.805054,   0.552449,   1.855719,   23.718113,   228.428162,   631.818909,   -73.533195,   0.504335,   568.569031,   462.352264
-0.004177,   0.029447,   0.031605,   0.000000,   644.777771,   0.552448,   1.855719,   22.787798,   225.709473,   627.616516,   -84.804192,   0.499126,   569.880249,   471.788269
-0.004518,   0.029718,   0.031818,   0.000000,   644.557861,   0.552449,   1.855719,   21.857483,   223.023178,   622.800842,   -95.767151,   0.493621,   571.170044,   481.090424
-0.004889,   0.029984,   0.032018,   0.000000,   644.121399,   0.552448,   1.855719,   20.927168,   220.402298,   617.384827,   -106.436768,   0.487870,   572.411133,   490.127838
-0.005287,   0.030233,   0.032194,   0.000000,   643.423035,   0.552448,   1.855719,   19.996855,   217.882843,   611.339233,   -116.845848,   0.481918,   573.556519,   498.783508
-0.005704,   0.030451,   0.032333,   0.000000,   642.489014,   0.552449,   1.855719,   19.066540,   215.508926,   604.676880,   -127.063065,   0.475776,   574.630371,   507.055481
-0.006131,   0.030624,   0.032422,   0.000000,   641.282532,   0.552449,   1.855719,   18.136225,   213.284805,   597.376282,   -137.083145,   0.469460,   575.597839,   514.888367
-0.006564,   0.030738,   0.032445,   0.000000,   639.729797,   0.552448,   1.855719,   17.205910,   211.188477,   589.311951,   -146.990234,   0.462921,   576.412781,   522.286194
-0.006991,   0.030780,   0.032393,   0.000000,   637.808167,   0.552449,   1.855719,   16.275597,   209.252151,   580.472717,   -156.752869,   0.456187,   577.047852,   529.179871
