MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.019042,   0.060812,   0.062892,   0.000000,   660.906555,   0.582333,   0.371144,   16.551691,   482.212860,   242.419449,   273.461182,   0.382517,   631.459961,   624.164062
-0.019620,   0.064982,   0.067459,   0.000000,   668.466187,   0.582333,   0.371144,   15.571051,   485.712006,   244.242966,   278.439545,   0.380220,   639.941223,   633.243958
-0.020495,   0.069048,   0.071888,   0.000000,   675.498413,   0.582333,   0.371144,   14.590412,   489.872528,   245.703079,   282.455536,   0.378644,   647.553284,   641.238403
-0.021581,   0.072625,   0.075755,   0.000000,   681.141663,   0.582333,   0.371144,   13.609773,   493.066956,   246.363235,   285.955994,   0.376905,   653.948608,   648.065491
-0.022791,   0.075469,   0.078811,   0.000000,   685.001892,   0.582333,   0.371144,   12.629134,   494.243439,   246.132278,   289.340790,   0.374459,   659.061951,   653.797546
-0.024014,   0.077430,   0.080913,   0.000000,   686.936523,   0.582333,   0.371144,   11.648495,   492.886963,   245.076248,   292.818695,   0.371079,   662.897705,   658.457520
-0.025188,   0.078431,   0.081989,   0.000000,   686.844116,   0.582333,   0.371144,   10.667855,   488.808868,   243.088379,   296.444397,   0.366611,   665.462402,   662.018066
-0.026237,   0.078429,   0.082004,   0.000000,   684.693237,   0.582333,   0.371144,   9.687216,   481.915649,   240.214767,   300.217010,   0.361013,   666.763306,   664.392456
-0.027097,   0.077369,   0.080911,   0.000000,   680.351807,   0.582333,   0.371144,   8.706576,   471.969086,   236.469635,   304.133789,   0.354174,   666.752136,   665.419189
-0.027637,   0.075171,   0.078637,   0.000000,   673.667725,   0.582333,   0.371144,   7.725937,   458.689606,   232.068542,   308.113861,   0.346095,   665.287109,   664.792908
-0.027775,   0.071752,   0.075093,   0.000000,   664.340149,   0.582333,   0.371144,   6.745298,   441.756134,   227.087173,   311.970367,   0.336728,   662.100037,   662.065552
-0.027390,   0.067043,   0.070201,   -9.062691,   652.197510,   0.582333,   0.371144,   5.764659,   421.129456,   222.005341,   315.283447,   0.326410,   656.775696,   656.635071
-0.026254,   0.061117,   0.064013,   -21.827816,   637.617188,   0.582333,   0.371144,   4.784020,   397.769684,   218.019684,   317.237152,   0.316370,   648.806519,   647.979614
-0.024168,   0.054049,   0.056567,   -32.373154,   620.725159,   0.582333,   0.371144,   3.803381,   372.148438,   216.203537,   317.103516,   0.307621,   637.528442,   635.675232
-0.021101,   0.046203,   0.048173,   -37.524323,   602.554443,   0.582333,   0.371144,   2.822742,   347.417053,   217.613068,   313.389435,   0.302722,   622.165894,   619.612183
-0.017286,   0.038067,   0.039349,   -34.363602,   584.482849,   0.582333,   0.371144,   1.842103,   326.500183,   223.619034,   305.117340,   0.304404,   602.400146,   600.189026
-0.013363,   0.030296,   0.030833,   -23.034546,   566.767212,   0.582333,   0.371144,   0.861463,   312.529114,   231.203568,   292.084015,   0.313231,   578.628479,   577.595581
-0.065452,   0.027744,   0.070132,   -666.031921,   8.222919,   0.567391,   1.113431,   57.008831,   -341.468414,   -316.340576,   336.893219,   -0.327180,   670.181213,   -670.067688
-0.073006,   0.030640,   0.078281,   -678.608826,   4.145508,   0.567391,   1.113431,   56.053352,   -371.446014,   -303.017273,   339.658264,   -0.330284,   680.690979,   -680.662598
-0.080846,   0.032826,   0.086454,   -692.914368,   0.000000,   0.567391,   1.113431,   55.097878,   -416.608765,   -287.675934,   334.618652,   -0.341571,   687.299744,   -687.088074
-0.088172,   0.033849,   0.093839,   -707.775635,   0.000000,   0.567391,   1.113431,   54.142399,   -469.822662,   -276.489624,   320.352570,   -0.360895,   689.315674,   -686.885803
-0.094419,   0.033772,   0.099964,   -721.617126,   0.000000,   0.567391,   1.113431,   53.186924,   -524.012146,   -272.023987,   298.063507,   -0.385993,   687.435425,   -678.284058
-0.098672,   0.032641,   0.103989,   -732.282776,   0.000000,   0.567391,   1.113431,   52.231445,   -572.706299,   -273.874176,   270.464813,   -0.413560,   682.351624,   -660.297607
-0.100309,   0.030597,   0.105355,   -738.383728,   0.000000,   0.567391,   1.113431,   51.275970,   -611.798218,   -279.850250,   240.922623,   -0.440365,   674.931458,   -633.979614
-0.099166,   0.027941,   0.103895,   -739.292969,   0.000000,   0.567392,   1.113431,   50.320492,   -639.271301,   -286.590271,   212.791183,   -0.463458,   665.907776,   -602.767944
-0.094925,   0.024928,   0.099216,   -734.168213,   0.000000,   0.567390,   1.113431,   49.365013,   -653.834290,   -289.844116,   188.929337,   -0.480212,   655.043335,   -572.037720
-0.087054,   0.021720,   0.090671,   -722.776062,   0.000000,   0.567392,   1.113431,   48.409538,   -652.769836,   -289.543945,   174.152115,   -0.489401,   641.814209,   -547.235046
-0.074935,   0.018502,   0.077514,   -698.599060,   0.000000,   0.567391,   1.113431,   47.454060,   -622.396179,   -264.814117,   181.812180,   -0.472438,   625.980225,   -556.454285
-0.059440,   0.015674,   0.061158,   -643.011597,   5.527584,   0.567391,   1.113431,   46.498585,   -387.160339,   -250.323654,   316.969543,   -0.329044,   645.793091,   -645.739868
-0.047846,   0.015478,   0.052406,   -482.785339,   256.874695,   0.567391,   1.113431,   45.543106,   -22.545412,   -203.365219,   358.608826,   -0.115772,   650.447266,   -516.269165
-0.042131,   0.017957,   0.047816,   -497.811646,   225.554581,   0.567391,   1.113431,   44.587631,   -78.100761,   -194.156296,   356.997833,   -0.141563,   641.073303,   -540.322021
-0.037856,   0.020327,   0.042803,   -466.378845,   249.331818,   0.567391,   1.113431,   43.632153,   -45.982910,   -171.064102,   352.347992,   -0.114976,   629.252441,   -498.394836
-0.037058,   0.024395,   0.041880,   -446.224335,   271.141296,   0.567392,   1.113431,   42.676678,   -30.388321,   -144.694717,   354.100098,   -0.093021,   627.394287,   -465.226685
-0.037579,   0.027921,   0.042591,   -434.925476,   287.120239,   0.567390,   1.113431,   41.721199,   -24.628958,   -123.176277,   357.644531,   -0.078246,   629.661865,   -441.890808
-0.038529,   0.031222,   0.044512,   -419.510803,   310.757538,   0.567391,   1.113431,   40.765724,   -8.982039,   -99.771225,   362.301392,   -0.057110,   634.764343,   -402.250061
-0.039162,   0.033625,   0.046131,   -410.550690,   325.521667,   0.567391,   1.113431,   39.810246,   -0.480654,   -84.548386,   365.627930,   -0.044364,   638.873535,   -372.653748
-0.040702,   0.036560,   0.048893,   -400.240204,   344.269928,   0.567391,   1.113431,   38.854771,   14.185341,   -70.155594,   369.858734,   -0.028909,   645.371704,   -326.732758
-0.042075,   0.038886,   0.051254,   -394.735138,   356.446625,   0.567392,   1.113431,   37.899292,   19.807823,   -58.096355,   373.565582,   -0.019610,   650.824097,   -289.642303
-0.043074,   0.040646,   0.053032,   -388.374878,   367.573792,   0.567390,   1.113431,   36.943813,   26.853186,   -47.654266,   376.133972,   -0.010590,   654.753357,   -237.353424
-0.043818,   0.042149,   0.054490,   -383.289642,   376.467285,   0.567392,   1.113431,   35.988338,   30.210274,   -37.032619,   378.387695,   -0.003456,   657.977661,   -164.239288
-0.044455,   0.043401,   0.055729,   -377.479218,   385.318787,   0.567390,   1.113431,   35.032864,   35.241623,   -27.402048,   380.110687,   0.003956,   660.614075,   172.485672
-0.044955,   0.044487,   0.056774,   -373.154602,   392.168884,   0.567392,   1.113431,   34.077385,   37.372013,   -18.357727,   381.645844,   0.009562,   662.857727,   232.254593
-0.045103,   0.045197,   0.057346,   -366.849915,   399.667084,   0.567391,   1.113431,   33.121906,   42.078693,   -9.261520,   382.397858,   0.016474,   664.025940,   278.870758
-0.045266,   0.045877,   0.057911,   -362.451385,   405.314178,   0.567391,   1.113431,   32.166431,   43.090134,   -0.227346,   383.271301,   0.021477,   665.249817,   305.149902
-0.044868,   0.045991,   0.057735,   -354.458252,   412.479553,   0.567391,   1.113431,   31.210953,   49.301216,   8.720064,   382.931702,   0.029091,   664.820862,   337.283142
-0.044682,   0.046317,   0.057845,   -350.235687,   416.840851,   0.567391,   1.113431,   30.255476,   48.050522,   18.554640,   383.254608,   0.033379,   665.141968,   353.176056
-0.043644,   0.045785,   0.056825,   -338.192352,   425.516602,   0.567391,   1.113431,   29.299999,   59.439785,   27.884443,   381.528381,   0.043915,   662.830994,   385.333923
-0.043169,   0.045879,   0.056601,   -334.266571,   428.791626,   0.567391,   1.113431,   28.344522,   55.246319,   39.278713,   381.445557,   0.047559,   662.515747,   395.388947
-0.041636,   0.044866,   0.054947,   -318.046082,   439.294861,   0.567391,   1.113431,   27.389046,   71.778870,   49.469910,   378.506134,   0.061360,   658.672363,   427.291962
-0.040521,   0.044567,   0.054084,   -302.526581,   450.652313,   0.567391,   1.113431,   26.433569,   85.675339,   62.450413,   376.410370,   0.075214,   656.463379,   454.886444
-0.039516,   0.044104,   0.053154,   -307.422363,   444.768311,   0.567391,   1.113431,   25.478092,   63.534992,   73.810936,   376.060242,   0.069893,   655.026062,   443.272491
-0.035649,   0.041505,   0.049216,   -189.309158,   518.662903,   0.567391,   1.113431,   24.522615,   240.344147,   89.009567,   345.804230,   0.172929,   634.851807,   565.924927
-0.031822,   0.040785,   0.047758,   -44.587688,   581.630554,   0.567391,   1.113431,   23.567139,   413.478210,   123.564644,   277.533508,   0.295814,   605.157593,   601.445312
-0.028266,   0.041438,   0.047782,   0.000000,   605.799500,   0.567391,   1.113431,   22.611660,   463.602203,   161.182175,   251.442566,   0.349119,   596.533630,   595.853333
-0.025503,   0.043367,   0.048846,   0.000000,   618.451416,   0.567391,   1.113431,   21.656183,   476.809814,   185.559158,   247.619766,   0.369396,   597.703918,   594.057556
-0.023516,   0.046362,   0.050711,   0.000000,   628.164185,   0.567390,   1.113431,   20.700708,   482.614990,   201.920914,   249.076996,   0.379059,   601.961182,   595.979309
-0.022198,   0.050350,   0.053453,   0.000000,   637.518677,   0.567391,   1.113431,   19.745232,   486.196045,   214.458969,   253.018814,   0.383871,   608.412476,   600.975952
-0.021885,   0.055096,   0.057315,   0.000000,   647.127380,   0.567391,   1.113431,   18.789755,   488.180450,   223.770859,   259.405487,   0.384460,   617.273499,   609.545105
-0.021885,   0.059582,   0.061464,   0.000000,   656.177246,   0.567391,   1.113431,   17.834278,   489.299286,   231.464142,   266.224091,   0.383556,   626.386475,   618.828735
-0.021969,   0.063524,   0.065436,   0.000000,   663.777161,   0.567391,   1.113431,   16.878801,   490.317749,   236.596344,   272.210480,   0.381842,   634.568787,   627.443970
-0.022347,   0.067602,   0.069784,   0.000000,   671.381836,   0.567391,   1.113431,   15.923324,   492.650116,   240.468597,   277.520935,   0.380204,   642.740967,   636.018982
-0.023049,   0.071748,   0.074271,   0.000000,   678.713562,   0.567391,   1.113431,   14.967846,   495.776245,   243.484375,   282.169556,   0.378784,   650.556641,   644.171875
-0.023947,   0.075521,   0.078364,   0.000000,   685.042175,   0.567391,   1.113431,   14.012369,   498.517548,   245.905472,   286.198914,   0.377478,   657.366333,   651.291321
-0.024908,   0.078638,   0.081761,   0.000000,   690.091370,   0.567391,   1.113431,   13.056892,   500.081238,   248.087570,   289.802002,   0.376174,   662.963318,   657.203430
-0.025840,   0.080908,   0.084271,   0.000000,   693.660278,   0.567391,   1.113431,   12.101416,   499.595978,   250.235168,   293.347870,   0.374532,   667.350159,   662.000244
-0.026693,   0.082254,   0.085807,   0.000000,   695.608521,   0.567391,   1.113431,   11.145939,   496.821045,   252.133545,   296.912903,   0.372320,   670.528931,   665.729431
-0.027409,   0.082665,   0.086366,   0.000000,   695.939331,   0.567391,   1.113431,   10.190462,   491.615631,   253.776031,   300.573547,   0.369420,   672.578125,   668.469421
-0.027951,   0.082123,   0.085933,   0.000000,   694.565796,   0.567391,   1.113431,   9.234985,   483.673340,   255.124878,   304.425323,   0.365630,   673.539795,   670.260376
-0.028256,   0.080573,   0.084459,   0.000000,   691.358887,   0.567391,   1.113431,   8.279508,   472.515472,   256.349274,   308.543365,   0.360794,   673.389832,   671.033813
-0.028291,   0.078080,   0.082003,   0.000000,   686.376892,   0.567391,   1.113431,   7.324031,   458.166901,   257.688538,   312.779449,   0.355022,   672.122681,   670.665894
-0.028029,   0.074698,   0.078625,   0.000000,   679.636780,   0.567391,   1.113431,   6.368554,   440.332703,   259.563995,   317.056976,   0.348344,   669.736694,   669.046692
-0.027396,   0.070325,   0.074197,   0.000000,   670.942505,   0.567391,   1.113431,   5.413077,   418.623077,   262.624420,   320.977570,   0.341042,   665.849854,   665.670349
-0.026272,   0.065045,   0.068792,   0.000000,   660.544250,   0.567391,   1.113431,   4.457601,   393.506165,   267.825012,   323.837891,   0.333929,   660.151123,   660.150024
-0.024710,   0.059336,   0.062832,   -6.861100,   649.132324,   0.567391,   1.113431,   3.502124,   367.593964,   274.677246,   324.689789,   0.328063,   652.589905,   652.508728
-0.022623,   0.053461,   0.056591,   -10.198972,   637.938293,   0.567391,   1.113431,   2.546647,   343.123077,   284.616272,   322.745605,   0.325372,   643.098450,   642.916443
-0.020076,   0.047557,   0.050173,   -7.508580,   627.284546,   0.567391,   1.113431,   1.591170,   324.661255,   295.114685,   317.052551,   0.327367,   631.072327,   630.971802
-0.078831,   0.032852,   0.085147,   -693.847900,   0.443988,   0.552450,   1.855719,   56.279121,   -354.897003,   -338.506897,   347.049194,   -0.333013,   694.070007,   -694.069641
-0.087508,   0.035644,   0.094306,   -705.885498,   0.000000,   0.552448,   1.855719,   55.348808,   -401.137756,   -312.656006,   346.173096,   -0.338950,   701.964783,   -701.864563
-0.095810,   0.037137,   0.102686,   -718.805786,   0.000000,   0.552448,   1.855719,   54.418495,   -459.327972,   -289.308075,   333.833984,   -0.354284,   704.364563,   -702.941223
-0.103009,   0.037527,   0.109674,   -730.214111,   0.000000,   0.552450,   1.855719,   53.488178,   -518.669067,   -271.709137,   311.439331,   -0.375262,   702.068176,   -696.232910
-0.108315,   0.037097,   0.114562,   -738.569214,   0.000000,   0.552448,   1.855719,   52.557865,   -571.135559,   -261.100677,   282.744202,   -0.398308,   696.475647,   -682.089233
-0.111195,   0.035855,   0.116911,   -743.730530,   0.000000,   0.552449,   1.855719,   51.627552,   -612.853210,   -257.883636,   252.163330,   -0.421218,   689.062561,   -661.955872
-0.111026,   0.033810,   0.116173,   -744.997314,   0.000000,   0.552449,   1.855719,   50.697235,   -641.734924,   -259.534515,   223.897430,   -0.441503,   680.455505,   -638.179871
-0.107153,   0.031051,   0.111657,   -741.277100,   0.000000,   0.552449,   1.855719,   49.766922,   -656.888550,   -262.442627,   201.017746,   -0.457222,   670.229492,   -613.544067
-0.099023,   0.027666,   0.102730,   -731.433777,   0.000000,   0.552448,   1.855719,   48.836605,   -656.404846,   -263.992218,   187.274277,   -0.466516,   657.638489,   -591.779724
-0.086058,   0.023686,   0.088754,   -711.587830,   0.000000,   0.552450,   1.855719,   47.906292,   -635.534546,   -255.171310,   186.311508,   -0.463128,   641.079041,   -580.653931
-0.069103,   0.019643,   0.070746,   -673.807800,   0.000000,   0.552448,   1.855719,   46.975975,   -486.484711,   -246.672714,   282.864380,   -0.378201,   646.180359,   -640.005310
-0.054918,   0.017552,   0.058363,   -541.119019,   198.385712,   0.552449,   1.855719,   46.045662,   -109.517464,   -233.215836,   364.542847,   -0.172325,   662.960754,   -590.427612
-0.048429,   0.019961,   0.054959,   -496.961700,   247.597198,   0.552448,   1.855719,   45.115349,   -50.239033,   -199.125473,   364.760468,   -0.126565,   656.750793,   -535.524719
-0.045249,   0.023437,   0.051655,   -488.672211,   249.239868,   0.552450,   1.855719,   44.185036,   -58.245739,   -181.186600,   363.799316,   -0.122754,   650.167358,   -525.304810
-0.044510,   0.028007,   0.050894,   -464.918304,   275.831573,   0.552448,   1.855719,   43.254719,   -23.763237,   -165.323471,   363.548859,   -0.097201,   648.437561,   -487.528870
-0.045665,   0.032709,   0.052224,   -459.460358,   286.538849,   0.552449,   1.855719,   42.324406,   -22.490147,   -150.431381,   367.473083,   -0.088431,   651.814087,   -475.655609
-0.046871,   0.036670,   0.054267,   -445.004303,   308.756073,   0.552449,   1.855719,   41.394089,   -3.332304,   -132.915924,   371.269043,   -0.069198,   656.320740,   -442.714233
-0.047306,   0.039228,   0.055602,   -438.066986,   320.293671,   0.552448,   1.855719,   40.463776,   1.701180,   -119.474510,   374.308472,   -0.059536,   659.394226,   -423.573303
-0.047754,   0.041682,   0.057145,   -424.131805,   339.422424,   0.552449,   1.855719,   39.533463,   17.592367,   -102.301750,   377.041260,   -0.042614,   662.612427,   -381.408051
-0.048831,   0.044024,   0.059238,   -417.247772,   352.106262,   0.552449,   1.855719,   38.603146,   22.713236,   -87.854729,   380.683716,   -0.032551,   667.075806,   -351.268250
-0.049343,   0.045532,   0.060488,   -408.372345,   364.481964,   0.552449,   1.855719,   37.672832,   29.842802,   -73.733185,   382.941193,   -0.021847,   669.671143,   -308.925537
-0.049889,   0.047016,   0.061773,   -401.845978,   374.368103,   0.552448,   1.855719,   36.742519,   33.182232,   -60.660107,   385.260284,   -0.013623,   672.361511,   -265.061188
-0.050357,   0.048275,   0.062887,   -394.404785,   384.542023,   0.552450,   1.855719,   35.812202,   38.206379,   -48.069138,   387.077087,   -0.004873,   674.605774,   -188.822159
-0.050651,   0.049319,   0.063760,   -388.391266,   392.664856,   0.552448,   1.855719,   34.881889,   40.225925,   -35.952339,   388.666168,   0.002106,   676.417847,   143.142654
-0.050810,   0.050200,   0.064445,   -381.139160,   401.404999,   0.552449,   1.855719,   33.951572,   44.298588,   -24.032745,   389.777557,   0.009967,   677.778870,   240.787628
-0.050764,   0.050802,   0.064819,   -375.216431,   408.119995,   0.552449,   1.855719,   33.021259,   45.684135,   -12.780561,   390.575806,   0.016163,   678.588684,   283.184204
-0.050725,   0.051414,   0.065211,   -368.041168,   415.910034,   0.552448,   1.855719,   32.090942,   49.609150,   -1.740284,   391.133850,   0.023488,   679.343445,   321.021851
-0.050281,   0.051588,   0.065047,   -361.462891,   421.919067,   0.552449,   1.855719,   31.160629,   51.107407,   9.348786,   391.134094,   0.029675,   679.101746,   346.804199
-0.050042,   0.052006,   0.065191,   -353.666687,   429.546783,   0.552448,   1.855719,   30.230314,   55.639271,   20.240826,   391.206573,   0.037232,   679.343018,   373.992188
-0.049218,   0.051778,   0.064519,   -345.961700,   435.327820,   0.552449,   1.855719,   29.299999,   57.963860,   31.402256,   390.418945,   0.043930,   678.090393,   394.250763
-0.048634,   0.051894,   0.064250,   -336.039307,   443.728943,   0.552449,   1.855719,   28.369686,   65.714455,   41.975185,   389.703400,   0.052988,   677.442322,   418.901642
-0.047634,   0.051520,   0.063378,   -328.792511,   448.510193,   0.552448,   1.855719,   27.439371,   65.778259,   53.939426,   388.606262,   0.059048,   675.820007,   432.960541
-0.046100,   0.050786,   0.061949,   -306.775177,   464.197479,   0.552449,   1.855719,   26.509056,   93.054474,   64.367821,   385.219391,   0.078051,   672.305420,   471.440308
-0.045734,   0.051265,   0.062100,   -310.941132,   461.516785,   0.552448,   1.855719,   25.578741,   73.427559,   77.148087,   386.224487,   0.074558,   673.191406,   465.164398
-0.041893,   0.048157,   0.057625,   -245.394241,   502.748474,   0.552449,   1.855719,   24.648426,   160.378769,   96.975464,   372.725616,   0.129866,   660.564880,   542.793884
-0.037439,   0.045830,   0.054051,   -103.393303,   573.838806,   0.552449,   1.855719,   23.718113,   349.526886,   120.918617,   318.740326,   0.248160,   631.911560,   612.446228
-0.033665,   0.046140,   0.053815,   -9.156746,   608.826050,   0.552448,   1.855719,   22.787798,   450.043213,   149.626083,   270.024200,   0.325842,   613.455688,   613.301880
-0.030386,   0.047646,   0.054632,   0.000000,   622.131165,   0.552449,   1.855719,   21.857483,   475.696259,   169.763870,   257.375916,   0.352248,   610.800903,   609.797302
-0.027795,   0.050147,   0.056073,   0.000000,   631.406616,   0.552448,   1.855719,   20.927168,   486.033081,   184.804169,   254.802231,   0.364996,   612.643738,   609.778992
-0.026170,   0.053735,   0.058415,   0.000000,   640.516174,   0.552448,   1.855719,   19.996855,   491.694183,   198.069183,   256.604431,   0.372422,   617.367493,   612.924866
