MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.012251,   0.064536,   0.068087,   0.000000,   683.916016,   0.582333,   0.371144,   19.493608,   588.034668,   263.398987,   -200.797760,   0.459656,   617.442566,   562.813232
-0.013174,   0.064907,   0.068061,   0.000000,   680.012024,   0.582334,   0.371144,   18.512968,   588.221313,   249.815262,   -198.716080,   0.453200,   616.384277,   568.065247
-0.014107,   0.064969,   0.067678,   0.000000,   675.245544,   0.582333,   0.371144,   17.532330,   587.605042,   235.682190,   -196.274155,   0.446413,   614.742554,   572.538086
-0.015038,   0.064701,   0.066921,   0.000000,   669.548767,   0.582333,   0.371144,   16.551691,   586.150024,   220.918121,   -193.430191,   0.439235,   612.479553,   576.187012
-0.015950,   0.064081,   0.065780,   0.000000,   662.836914,   0.582333,   0.371144,   15.571051,   583.811646,   205.407257,   -190.127563,   0.431584,   609.552734,   578.963379
-0.016822,   0.063089,   0.064246,   0.000000,   655.011047,   0.582333,   0.371144,   14.590412,   580.534851,   189.012207,   -186.295013,   0.423351,   605.917175,   580.807739
-0.017631,   0.061711,   0.062321,   0.000000,   645.960327,   0.582333,   0.371144,   13.609773,   576.252441,   171.586029,   -181.845047,   0.414411,   601.526917,   581.640076
-0.018347,   0.059935,   0.060008,   0.000000,   635.566101,   0.582333,   0.371144,   12.629134,   570.882874,   152.992981,   -176.675934,   0.404624,   596.335632,   581.351257
-0.018935,   0.057755,   0.057320,   0.000000,   623.713074,   0.582333,   0.371144,   11.648495,   564.333313,   133.137772,   -170.675827,   0.393851,   590.300232,   579.797180
-0.019357,   0.055171,   0.054275,   0.000000,   610.295532,   0.582333,   0.371144,   10.667855,   556.501160,   111.991692,   -163.725220,   0.381967,   583.378113,   576.793030
-0.019570,   0.052190,   0.050896,   0.000000,   595.236328,   0.582333,   0.371144,   9.687216,   547.284058,   89.634933,   -155.707184,   0.368890,   575.528198,   572.117371
-0.019529,   0.048832,   0.047216,   0.000000,   578.514404,   0.582333,   0.371144,   8.706576,   536.601379,   66.302605,   -146.520859,   0.354620,   566.713379,   565.530701
-0.019192,   0.045124,   0.043268,   0.000000,   560.194763,   0.582333,   0.371144,   7.725937,   524.417847,   42.443340,   -136.101273,   0.339301,   556.891479,   556.801697
-0.018519,   0.041107,   0.039093,   -10.857286,   540.502747,   0.582333,   0.371144,   6.745298,   510.807922,   18.837545,   -124.461884,   0.323342,   546.012390,   545.769470
-0.017479,   0.036837,   0.034739,   -27.166058,   519.905457,   0.582333,   0.371144,   5.764659,   496.039612,   -3.300240,   -111.744041,   0.307574,   534.006958,   532.448914
-0.016048,   0.032391,   0.030266,   -40.744267,   499.217773,   0.582333,   0.371144,   4.784020,   480.689392,   -22.215893,   -98.292000,   0.293449,   520.786621,   517.182495
-0.014218,   0.027867,   0.025746,   -49.723389,   479.523315,   0.582333,   0.371144,   3.803381,   465.631531,   -35.831589,   -84.612099,   0.283013,   506.219849,   500.681488
-0.012024,   0.023373,   0.021262,   -52.024113,   462.037140,   0.582333,   0.371144,   2.822742,   451.962219,   -41.949207,   -71.257385,   0.278850,   490.124359,   483.854034
-0.009593,   0.019010,   0.016909,   -45.353096,   447.992126,   0.582333,   0.371144,   1.842103,   440.869415,   -38.230370,   -58.849209,   0.284166,   472.304657,   467.367950
-0.007154,   0.014817,   0.012739,   -30.344021,   436.526550,   0.582333,   0.371144,   0.861463,   431.632263,   -25.449730,   -47.550465,   0.299239,   452.462311,   450.164551
-0.000313,   0.000087,   0.000000,   -66.185349,   0.000000,   0.567391,   1.113431,   57.008831,   -3.292162,   -64.417519,   10.544407,   -0.344913,   65.436501,   -65.396538
-0.000472,   0.000158,   0.000000,   -97.862671,   3.871838,   0.567391,   1.113431,   56.053352,   -14.273658,   -79.717178,   38.945656,   -0.313758,   99.854912,   -99.685806
-0.000573,   0.000260,   0.000000,   -114.242355,   20.421618,   0.567391,   1.113431,   55.097878,   -29.102814,   -64.717926,   64.934486,   -0.248788,   125.703506,   -121.887383
-0.000538,   0.000372,   0.000000,   -98.357613,   48.562489,   0.567391,   1.113431,   54.142399,   -37.717960,   -12.077168,   72.332680,   -0.128025,   129.649628,   -106.081841
-0.000368,   0.000530,   0.000000,   -48.130642,   96.920090,   0.567391,   1.113431,   53.186924,   -26.163851,   74.953300,   51.997684,   0.127091,   127.964409,   104.473953
-0.000213,   0.000861,   0.000000,   0.000000,   183.945206,   0.567391,   1.113431,   52.231445,   10.594872,   183.853241,   3.992659,   0.362252,   178.925095,   178.229538
-0.000166,   0.001456,   0.000000,   0.000000,   324.537781,   0.567391,   1.113431,   51.275970,   82.074974,   304.987457,   -68.849327,   0.432619,   298.232300,   282.916443
-0.000193,   0.002211,   0.000294,   0.000000,   442.983582,   0.567392,   1.113431,   50.320492,   165.202972,   384.022430,   -127.977600,   0.457034,   400.572601,   366.812714
-0.000222,   0.003127,   0.001317,   0.000000,   464.230743,   0.567390,   1.113431,   49.365013,   214.709427,   387.811890,   -138.087402,   0.486487,   412.838623,   354.816406
-0.000294,   0.004271,   0.002625,   0.000000,   482.574951,   0.567392,   1.113431,   48.409538,   245.071884,   394.353546,   -144.750992,   0.499903,   426.366669,   352.072144
-0.000391,   0.005636,   0.004200,   0.000000,   500.114899,   0.567391,   1.113431,   47.454060,   270.353668,   398.878204,   -152.513184,   0.506291,   440.610443,   355.741211
-0.000512,   0.007230,   0.006046,   0.000000,   517.198486,   0.567391,   1.113431,   46.498585,   293.601959,   401.798767,   -160.633057,   0.509378,   455.065277,   363.091309
-0.000658,   0.009044,   0.008152,   0.000000,   533.730957,   0.567391,   1.113431,   45.543106,   315.509796,   403.825531,   -168.368973,   0.510913,   469.313232,   372.166687
-0.000829,   0.011062,   0.010493,   0.000000,   549.543274,   0.567391,   1.113431,   44.587631,   336.229919,   405.290955,   -175.416519,   0.511676,   483.066498,   381.880371
-0.001026,   0.013257,   0.013036,   0.000000,   564.518127,   0.567391,   1.113431,   43.632153,   355.751617,   406.429321,   -181.669052,   0.512061,   496.152222,   391.601501
-0.001248,   0.015601,   0.015747,   0.000000,   578.570496,   0.567392,   1.113431,   42.676678,   374.070587,   407.242065,   -187.180786,   0.512193,   508.475739,   401.109070
-0.001494,   0.018069,   0.018595,   0.000000,   591.695801,   0.567390,   1.113431,   41.721199,   391.340637,   407.699921,   -192.001343,   0.512195,   520.010315,   410.203583
-0.001763,   0.020629,   0.021537,   0.000000,   603.858704,   0.567391,   1.113431,   40.765724,   407.494324,   407.773224,   -196.224899,   0.512038,   530.733459,   418.935333
-0.002055,   0.023261,   0.024553,   0.000000,   615.114929,   0.567391,   1.113431,   39.810246,   422.681488,   407.392090,   -199.932053,   0.511734,   540.693420,   427.334595
-0.002367,   0.025940,   0.027610,   0.000000,   625.477722,   0.567391,   1.113431,   38.854771,   436.936890,   406.499023,   -203.190643,   0.511258,   549.909302,   435.468903
-0.002702,   0.028649,   0.030688,   0.000000,   635.002441,   0.567392,   1.113431,   37.899292,   450.311279,   405.080719,   -206.069214,   0.510587,   558.436890,   443.427277
-0.003058,   0.031367,   0.033763,   0.000000,   643.727051,   0.567390,   1.113431,   36.943813,   462.847687,   403.120026,   -208.616531,   0.509709,   566.315369,   451.265869
-0.003435,   0.034078,   0.036815,   0.000000,   651.684265,   0.567392,   1.113431,   35.988338,   474.603760,   400.585144,   -210.866669,   0.508613,   573.578430,   459.023712
-0.003833,   0.036768,   0.039826,   0.000000,   658.914673,   0.567390,   1.113431,   35.032864,   485.625641,   397.471191,   -212.850388,   0.507294,   580.266541,   466.735199
-0.004253,   0.039421,   0.042779,   0.000000,   665.445557,   0.567392,   1.113431,   34.077385,   495.935669,   393.766022,   -214.598145,   0.505732,   586.411438,   474.440399
-0.004695,   0.042027,   0.045662,   0.000000,   671.312439,   0.567391,   1.113431,   33.121906,   505.606659,   389.457733,   -216.113266,   0.503939,   592.045471,   482.125946
-0.005158,   0.044572,   0.048457,   0.000000,   676.526062,   0.567391,   1.113431,   32.166431,   514.652771,   384.532776,   -217.407272,   0.501902,   597.184937,   489.797607
-0.005645,   0.047042,   0.051150,   0.000000,   681.106323,   0.567391,   1.113431,   31.210953,   523.102051,   378.989105,   -218.485245,   0.499620,   601.852112,   497.446381
-0.006156,   0.049431,   0.053730,   0.000000,   685.071045,   0.567391,   1.113431,   30.255476,   530.999268,   372.822510,   -219.336914,   0.497099,   606.064697,   505.038330
-0.006690,   0.051724,   0.056182,   0.000000,   688.426758,   0.567391,   1.113431,   29.299999,   538.356812,   366.035767,   -219.957291,   0.494339,   609.832764,   512.545105
-0.007250,   0.053910,   0.058492,   0.000000,   691.178223,   0.567391,   1.113431,   28.344522,   545.192078,   358.630341,   -220.334686,   0.491344,   613.163818,   519.929626
-0.007834,   0.055977,   0.060646,   0.000000,   693.329041,   0.567391,   1.113431,   27.389046,   551.521362,   350.616852,   -220.452332,   0.488121,   616.062500,   527.143433
-0.008445,   0.057914,   0.062630,   0.000000,   694.881714,   0.567391,   1.113431,   26.433569,   557.353210,   342.012268,   -220.294342,   0.484677,   618.532227,   534.138977
-0.009081,   0.059709,   0.064429,   0.000000,   695.835449,   0.567391,   1.113431,   25.478092,   562.690186,   332.840515,   -219.843246,   0.481024,   620.572388,   540.863037
-0.009744,   0.061346,   0.066026,   0.000000,   696.186157,   0.567391,   1.113431,   24.522615,   567.526306,   323.129456,   -219.083099,   0.477170,   622.178833,   547.263245
-0.010433,   0.062811,   0.067404,   0.000000,   695.928162,   0.567391,   1.113431,   23.567139,   571.857300,   312.907867,   -217.994644,   0.473128,   623.344543,   553.284180
-0.011144,   0.064089,   0.068545,   0.000000,   695.054138,   0.567391,   1.113431,   22.611660,   575.670959,   302.209320,   -216.561935,   0.468908,   624.060608,   558.873413
-0.011878,   0.065162,   0.069431,   0.000000,   693.553345,   0.567391,   1.113431,   21.656183,   578.950623,   291.067108,   -214.769684,   0.464519,   624.314392,   563.979553
-0.012629,   0.066013,   0.070043,   0.000000,   691.411377,   0.567390,   1.113431,   20.700708,   581.675964,   279.509064,   -212.603531,   0.459968,   624.090820,   568.555969
-0.013393,   0.066623,   0.070362,   0.000000,   688.608765,   0.567391,   1.113431,   19.745232,   583.823303,   267.552490,   -210.048950,   0.455253,   623.371704,   572.561768
-0.014164,   0.066975,   0.070372,   0.000000,   685.119141,   0.567391,   1.113431,   18.789755,   585.365967,   255.198120,   -207.089294,   0.450365,   622.135864,   575.961792
-0.014935,   0.067049,   0.070056,   0.000000,   680.907227,   0.567391,   1.113431,   17.834278,   586.274719,   242.424225,   -203.702591,   0.445280,   620.358398,   578.726135
-0.015694,   0.066828,   0.069401,   0.000000,   675.926819,   0.567391,   1.113431,   16.878801,   586.517700,   229.181732,   -199.857681,   0.439960,   618.010864,   580.829224
-0.016432,   0.066296,   0.068396,   0.000000,   670.116821,   0.567391,   1.113431,   15.923324,   586.059998,   215.386276,   -195.507584,   0.434346,   615.059326,   582.245789
-0.017132,   0.065439,   0.067035,   0.000000,   663.406372,   0.567391,   1.113431,   14.967846,   584.862549,   200.933044,   -190.589645,   0.428365,   611.468140,   582.946899
-0.017779,   0.064245,   0.065318,   0.000000,   655.714478,   0.567391,   1.113431,   14.012369,   582.884827,   185.697159,   -185.016754,   0.421927,   607.199890,   582.893738
-0.018354,   0.062710,   0.063252,   0.000000,   646.955444,   0.567391,   1.113431,   13.056892,   580.080750,   169.551865,   -178.679108,   0.414929,   602.217896,   582.034180
-0.018834,   0.060831,   0.060848,   0.000000,   637.047791,   0.567391,   1.113431,   12.101416,   576.399963,   152.393814,   -171.444458,   0.407268,   596.490234,   580.297119
-0.019198,   0.058615,   0.058129,   0.000000,   625.923706,   0.567391,   1.113431,   11.145939,   571.789917,   134.161774,   -163.159286,   0.398846,   589.994568,   577.594238
-0.019419,   0.056078,   0.055126,   0.000000,   613.546631,   0.567391,   1.113431,   10.190462,   566.199402,   114.876991,   -153.657471,   0.389594,   582.723816,   573.821594
-0.019474,   0.053242,   0.051877,   0.000000,   599.923950,   0.567391,   1.113431,   9.234985,   559.580383,   94.670769,   -142.771530,   0.379481,   574.689453,   568.869141
-0.019339,   0.050143,   0.048430,   0.000000,   585.133667,   0.567391,   1.113431,   8.279508,   551.904114,   73.817574,   -130.348724,   0.368549,   565.932251,   562.643616
-0.018997,   0.046826,   0.044839,   0.000000,   569.357544,   0.567391,   1.113431,   7.324031,   543.176331,   52.803734,   -116.292717,   0.356966,   556.524048,   555.088562
-0.018432,   0.043343,   0.041160,   0.000000,   552.914856,   0.567391,   1.113431,   6.368554,   533.472656,   32.379662,   -100.599998,   0.345099,   546.560974,   546.216370
-0.017635,   0.039750,   0.037445,   0.000000,   536.355408,   0.567391,   1.113431,   5.413077,   523.017029,   13.723171,   -83.492859,   0.333692,   536.163086,   536.162781
-0.016589,   0.036119,   0.033756,   -9.750360,   520.528503,   0.567391,   1.113431,   4.457601,   512.310608,   -1.532486,   -65.499855,   0.324013,   525.471558,   525.267883
-0.015286,   0.032541,   0.030168,   -15.808140,   506.555634,   0.567391,   1.113431,   3.502124,   502.201965,   -11.454475,   -47.489391,   0.317857,   514.641785,   514.095093
-0.013735,   0.029119,   0.026762,   -16.252840,   495.506989,   0.567391,   1.113431,   2.546647,   493.669952,   -14.415803,   -30.606327,   0.317074,   503.830078,   503.239746
-0.012077,   0.025955,   0.023624,   -10.218691,   488.058807,   0.567391,   1.113431,   1.591170,   487.503021,   -9.662904,   -16.632114,   0.322921,   493.247528,   493.009247
-0.000516,   0.000157,   0.000000,   -108.156860,   0.480251,   0.552450,   1.855719,   56.279121,   -3.331306,   -104.345306,   19.988710,   -0.331116,   108.397789,   -108.395386
-0.000690,   0.000278,   0.000000,   -139.968887,   16.471954,   0.552448,   1.855719,   55.348808,   -11.990111,   -111.506821,   60.353462,   -0.276484,   148.889801,   -146.818878
-0.000714,   0.000401,   0.000000,   -137.047729,   42.999699,   0.552448,   1.855719,   54.418495,   -21.928946,   -72.119087,   86.455231,   -0.192490,   162.862106,   -149.268677
-0.000537,   0.000510,   0.000000,   -88.613762,   80.449364,   0.552450,   1.855719,   53.488178,   -17.481056,   9.316662,   83.462898,   -0.018580,   146.469864,   -64.025627
-0.000243,   0.000668,   0.000000,   -9.933404,   137.334930,   0.552448,   1.855719,   52.557865,   6.729401,   120.672119,   46.650341,   0.297887,   142.561417,   141.779648
-0.000055,   0.001074,   0.000000,   0.000000,   244.002121,   0.552449,   1.855719,   51.627552,   65.239868,   240.455643,   -25.178894,   0.463703,   219.749390,   198.821228
-0.000096,   0.001827,   0.000000,   0.000000,   415.032379,   0.552449,   1.855719,   50.697235,   154.102432,   365.344604,   -113.864098,   0.463060,   373.923584,   338.722961
-0.000194,   0.002871,   0.001030,   0.000000,   459.594299,   0.552449,   1.855719,   49.766922,   215.049332,   377.498108,   -141.690536,   0.482178,   409.632690,   355.999603
-0.000352,   0.004115,   0.002430,   0.000000,   478.729675,   0.552448,   1.855719,   48.836605,   238.725403,   385.629303,   -149.480728,   0.489624,   425.057343,   362.193726
-0.000565,   0.005602,   0.004109,   0.000000,   497.181000,   0.552450,   1.855719,   47.906292,   259.668427,   390.587769,   -159.113907,   0.491458,   441.038422,   373.852661
-0.000808,   0.007307,   0.006045,   0.000000,   515.010925,   0.552448,   1.855719,   46.975975,   280.540222,   393.826538,   -168.565094,   0.492220,   456.684296,   386.259186
-0.001074,   0.009211,   0.008214,   0.000000,   531.985779,   0.552449,   1.855719,   46.045662,   301.193939,   395.819611,   -177.273895,   0.492610,   471.646667,   398.457214
-0.001364,   0.011299,   0.010597,   0.000000,   548.031311,   0.552448,   1.855719,   45.115349,   321.176208,   397.078033,   -185.052780,   0.492806,   485.825806,   410.198120
-0.001678,   0.013560,   0.013178,   0.000000,   563.175781,   0.552450,   1.855719,   44.185036,   340.314087,   397.979767,   -191.874603,   0.492974,   499.210419,   421.289856
-0.002015,   0.015969,   0.015927,   0.000000,   577.388611,   0.552448,   1.855719,   43.254719,   358.409485,   398.667480,   -197.828690,   0.493104,   511.776794,   431.729218
-0.002373,   0.018501,   0.018811,   0.000000,   590.665771,   0.552449,   1.855719,   42.324406,   375.483185,   399.155853,   -203.001465,   0.493232,   523.512634,   441.461395
-0.002749,   0.021133,   0.021805,   0.000000,   603.050110,   0.552449,   1.855719,   41.394089,   391.622284,   399.431671,   -207.486374,   0.493374,   534.452148,   450.495636
-0.003138,   0.023834,   0.024873,   0.000000,   614.536255,   0.552448,   1.855719,   40.463776,   406.803253,   399.469757,   -211.367966,   0.493496,   544.599487,   458.881500
-0.003538,   0.026579,   0.027983,   0.000000,   625.143616,   0.552449,   1.855719,   39.533463,   421.107788,   399.167389,   -214.725983,   0.493563,   553.981628,   466.692780
-0.003948,   0.029352,   0.031118,   0.000000,   634.930481,   0.552449,   1.855719,   38.603146,   434.577972,   398.481659,   -217.653656,   0.493519,   562.666565,   474.072357
-0.004368,   0.032134,   0.034253,   0.000000,   643.930908,   0.552449,   1.855719,   37.672832,   447.254700,   397.373383,   -220.208984,   0.493334,   570.693665,   481.100708
-0.004795,   0.034905,   0.037366,   0.000000,   652.173523,   0.552448,   1.855719,   36.742519,   459.172394,   395.800293,   -222.441727,   0.492980,   578.098206,   487.856110
-0.005232,   0.037652,   0.040441,   0.000000,   659.695984,   0.552450,   1.855719,   35.812202,   470.381805,   393.714600,   -224.397095,   0.492426,   584.924133,   494.423065
-0.005678,   0.040364,   0.043465,   0.000000,   666.542419,   0.552448,   1.855719,   34.881889,   480.930878,   391.112030,   -226.104065,   0.491668,   591.214355,   500.848083
-0.006134,   0.043025,   0.046420,   0.000000,   672.728088,   0.552449,   1.855719,   33.951572,   490.837555,   387.964447,   -227.586945,   0.490684,   596.990662,   507.174500
-0.006601,   0.045626,   0.049293,   0.000000,   678.277954,   0.552449,   1.855719,   33.021259,   500.164215,   384.237854,   -228.850586,   0.489476,   602.277954,   513.417053
-0.007080,   0.048157,   0.052073,   0.000000,   683.217346,   0.552448,   1.855719,   32.090942,   508.936218,   379.928864,   -229.907532,   0.488036,   607.103699,   519.598083
-0.007573,   0.050607,   0.054746,   0.000000,   687.560242,   0.552449,   1.855719,   31.160629,   517.178589,   375.028015,   -230.759109,   0.486361,   611.483887,   525.718567
-0.008080,   0.052965,   0.057301,   0.000000,   691.315796,   0.552448,   1.855719,   30.230314,   524.931030,   369.515961,   -231.392700,   0.484458,   615.428284,   531.760681
-0.008603,   0.055224,   0.059725,   0.000000,   694.497131,   0.552449,   1.855719,   29.299999,   532.210632,   363.397644,   -231.803772,   0.482326,   618.951416,   537.713684
-0.009142,   0.057373,   0.062009,   0.000000,   697.110596,   0.552449,   1.855719,   28.369686,   539.041626,   356.669006,   -231.976807,   0.479970,   622.060242,   543.551758
-0.009699,   0.059402,   0.064138,   0.000000,   699.158142,   0.552448,   1.855719,   27.439371,   545.439636,   349.333954,   -231.893158,   0.477398,   624.757019,   549.241028
-0.010275,   0.061301,   0.066101,   0.000000,   700.642944,   0.552449,   1.855719,   26.509056,   551.416870,   341.405518,   -231.533142,   0.474620,   627.044128,   554.743652
-0.010869,   0.063059,   0.067884,   0.000000,   701.567322,   0.552448,   1.855719,   25.578741,   556.980896,   332.905670,   -230.875443,   0.471647,   628.921448,   560.016724
-0.011483,   0.064666,   0.069475,   0.000000,   701.929077,   0.552449,   1.855719,   24.648426,   562.131287,   323.857574,   -229.899048,   0.468491,   630.385254,   565.017273
-0.012114,   0.066108,   0.070858,   0.000000,   701.725464,   0.552449,   1.855719,   23.718113,   566.870056,   314.289093,   -228.577988,   0.465167,   631.428467,   569.694580
-0.012762,   0.067373,   0.072018,   0.000000,   700.954285,   0.552448,   1.855719,   22.787798,   571.192017,   304.237030,   -226.889709,   0.461692,   632.043945,   574.000854
-0.013425,   0.068448,   0.072941,   0.000000,   699.611267,   0.552449,   1.855719,   21.857483,   575.087524,   293.740723,   -224.812195,   0.458082,   632.221619,   577.888245
-0.014100,   0.069317,   0.073609,   0.000000,   697.689941,   0.552448,   1.855719,   20.927168,   578.542969,   282.838928,   -222.324600,   0.454352,   631.949402,   581.311707
-0.014781,   0.069966,   0.074008,   0.000000,   695.181030,   0.552448,   1.855719,   19.996855,   581.541443,   271.565704,   -219.407089,   0.450512,   631.213196,   584.231018
-0.015465,   0.070379,   0.074122,   0.000000,   692.070923,   0.552449,   1.855719,   19.066540,   584.062683,   259.944489,   -216.039841,   0.446567,   629.996887,   586.612122
-0.016146,   0.070543,   0.073938,   0.000000,   688.340088,   0.552449,   1.855719,   18.136225,   586.084106,   247.982101,   -212.200912,   0.442511,   628.282593,   588.428040
