MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.007012,   0.015893,   0.015245,   -20.505995,   514.978088,   0.582333,   0.371144,   0.861463,   209.537292,   284.934784,   -265.074707,   0.313633,   525.531189,   524.629944
-0.000140,   0.000435,   0.000000,   -2.107141,   90.800697,   0.567391,   1.113431,   57.008831,   42.895611,   45.797947,   46.431248,   0.321800,   91.872391,   91.818001
-0.000176,   0.000461,   0.000000,   -8.634646,   94.140755,   0.567391,   1.113431,   56.053352,   44.181862,   41.324245,   51.367832,   0.288653,   98.741638,   97.886833
-0.000243,   0.000555,   0.000000,   -17.575026,   111.225777,   0.567391,   1.113431,   55.097878,   54.107979,   39.542770,   63.987305,   0.258045,   120.974579,   118.051079
-0.000314,   0.000715,   0.000000,   -22.864639,   143.334702,   0.567391,   1.113431,   54.142399,   67.442444,   53.027615,   82.786522,   0.257367,   156.028595,   152.190918
-0.000367,   0.000934,   0.000000,   -19.935627,   190.121109,   0.567391,   1.113431,   53.186924,   81.295525,   88.889954,   104.959702,   0.282467,   200.832382,   198.587982
-0.000395,   0.001205,   0.000000,   -7.688582,   250.794586,   0.567391,   1.113431,   52.231445,   94.534615,   148.571396,   126.385895,   0.318128,   254.725922,   254.464645
-0.000399,   0.001517,   0.000000,   0.000000,   322.352386,   0.567391,   1.113431,   51.275970,   107.761024,   227.538452,   142.640274,   0.353604,   316.077759,   315.480347
-0.000378,   0.001854,   0.000000,   0.000000,   401.578583,   0.567392,   1.113431,   50.320492,   125.848801,   316.783142,   152.907257,   0.385527,   382.706940,   377.705353
-0.000376,   0.002216,   0.000293,   0.000000,   432.189728,   0.567390,   1.113431,   49.365013,   134.780289,   366.590424,   139.677673,   0.415639,   402.087860,   388.358124
-0.000371,   0.002622,   0.000731,   0.000000,   445.642517,   0.567392,   1.113431,   48.409538,   148.192810,   393.661255,   124.345520,   0.444681,   406.174774,   379.244110
-0.000379,   0.003112,   0.001272,   0.000000,   458.049896,   0.567391,   1.113431,   47.454060,   161.267822,   416.118561,   111.554764,   0.467631,   411.568726,   369.532227
-0.000390,   0.003693,   0.001925,   0.000000,   470.149658,   0.567391,   1.113431,   46.498585,   173.779205,   437.220886,   98.788223,   0.487332,   417.921967,   358.370087
-0.000406,   0.004378,   0.002705,   0.000000,   482.093140,   0.567391,   1.113431,   45.543106,   185.356140,   457.304504,   85.765427,   0.503821,   425.190826,   346.394989
-0.000433,   0.005192,   0.003641,   0.000000,   494.084503,   0.567391,   1.113431,   44.587631,   195.590485,   476.313568,   72.832146,   0.516707,   433.452881,   335.281372
-0.000476,   0.006161,   0.004763,   0.000000,   506.438782,   0.567391,   1.113431,   43.632153,   204.640747,   494.612244,   59.742981,   0.526472,   442.728973,   325.975647
-0.000546,   0.007292,   0.006075,   0.000000,   519.039734,   0.567392,   1.113431,   42.676678,   212.170288,   511.917999,   46.748695,   0.533057,   452.790009,   320.287598
-0.000635,   0.008582,   0.007580,   0.000000,   531.877991,   0.567390,   1.113431,   41.721199,   218.939316,   528.128235,   34.255516,   0.537373,   463.407104,   318.047668
-0.000756,   0.010052,   0.009295,   0.000000,   544.974670,   0.567391,   1.113431,   40.765724,   224.941574,   543.520203,   21.574734,   0.539841,   474.498718,   319.538483
-0.000906,   0.011680,   0.011198,   0.000000,   558.062012,   0.567391,   1.113431,   39.810246,   230.455109,   557.795105,   9.351465,   0.540908,   485.757721,   324.306519
-0.001101,   0.013468,   0.013283,   0.000000,   571.018799,   0.567391,   1.113431,   38.854771,   235.408981,   570.994019,   -2.882223,   0.540792,   497.050659,   332.161865
-0.001321,   0.015404,   0.015545,   0.000000,   583.796753,   0.567392,   1.113431,   37.899292,   240.105713,   583.175049,   -14.617345,   0.539900,   508.292480,   342.136261
-0.001572,   0.017470,   0.017961,   0.000000,   596.244080,   0.567390,   1.113431,   36.943813,   244.531097,   594.249084,   -26.489088,   0.538357,   519.345825,   353.811371
-0.001867,   0.019656,   0.020511,   0.000000,   608.248413,   0.567392,   1.113431,   35.988338,   248.488510,   604.202271,   -38.152790,   0.536153,   530.128784,   367.091888
-0.002197,   0.021950,   0.023186,   0.000000,   619.761169,   0.567390,   1.113431,   35.032864,   251.760635,   613.065735,   -49.637920,   0.533223,   540.628296,   382.000916
-0.002549,   0.024299,   0.025926,   0.000000,   630.620544,   0.567392,   1.113431,   34.077385,   254.685379,   620.686279,   -61.111603,   0.529880,   550.672546,   397.450317
-0.002951,   0.026735,   0.028758,   0.000000,   640.932800,   0.567391,   1.113431,   33.121906,   256.947601,   627.258545,   -72.461792,   0.525932,   560.406006,   413.865234
-0.003389,   0.029222,   0.031646,   0.000000,   650.618652,   0.567391,   1.113431,   32.166431,   258.651581,   632.765442,   -83.653305,   0.521521,   569.754822,   430.685150
-0.003851,   0.031718,   0.034540,   0.000000,   659.557861,   0.567391,   1.113431,   31.210953,   259.779938,   637.057861,   -94.841965,   0.516640,   578.635010,   447.717529
-0.004370,   0.034254,   0.037466,   0.000000,   667.880066,   0.567391,   1.113431,   30.255476,   260.344116,   640.344604,   -105.932419,   0.511311,   587.175720,   464.877899
-0.004930,   0.036801,   0.040395,   0.000000,   675.537170,   0.567391,   1.113431,   29.299999,   260.376251,   642.609131,   -116.920670,   0.505583,   595.343140,   481.932434
-0.005522,   0.039333,   0.043300,   0.000000,   682.502441,   0.567391,   1.113431,   28.344522,   259.960419,   643.821777,   -127.844406,   0.499506,   603.117126,   498.678925
-0.006172,   0.041843,   0.046161,   0.000000,   688.757202,   0.567391,   1.113431,   27.389046,   259.064789,   643.979004,   -138.711441,   0.493060,   610.502930,   515.080078
-0.006863,   0.044307,   0.048955,   0.000000,   694.305786,   0.567391,   1.113431,   26.433569,   257.840973,   643.081604,   -149.524414,   0.486335,   617.491516,   530.921509
-0.007592,   0.046714,   0.051672,   0.000000,   699.178162,   0.567391,   1.113431,   25.478092,   256.346466,   641.221619,   -160.202988,   0.479395,   624.098389,   546.087158
-0.008373,   0.049057,   0.054297,   0.000000,   703.380249,   0.567391,   1.113431,   24.522615,   254.592819,   638.436890,   -170.721298,   0.472256,   630.329285,   560.540100
-0.009199,   0.051326,   0.056821,   0.000000,   706.974915,   0.567391,   1.113431,   23.567139,   252.785538,   634.798828,   -181.056915,   0.465047,   636.197205,   574.130737
-0.010068,   0.053484,   0.059200,   0.000000,   709.932251,   0.567391,   1.113431,   22.611660,   250.944153,   630.387634,   -191.075943,   0.457855,   641.638123,   586.727539
-0.010969,   0.055519,   0.061425,   0.000000,   712.328308,   0.567391,   1.113431,   21.656183,   249.196960,   625.377197,   -200.673294,   0.450819,   646.655212,   598.235291
-0.011909,   0.057424,   0.063482,   0.000000,   714.234863,   0.567390,   1.113431,   20.700708,   247.642151,   619.949890,   -209.744354,   0.444070,   651.242554,   608.594299
-0.012877,   0.059180,   0.065356,   0.000000,   715.726379,   0.567391,   1.113431,   19.745232,   246.368759,   614.336243,   -218.147247,   0.437766,   655.376221,   617.731628
-0.013866,   0.060769,   0.067025,   0.000000,   716.861633,   0.567391,   1.113431,   18.789755,   245.415619,   608.736572,   -225.776733,   0.432025,   659.030334,   625.630188
-0.014866,   0.062168,   0.068468,   0.000000,   717.668701,   0.567391,   1.113431,   17.834278,   244.763351,   603.273376,   -232.590134,   0.426891,   662.180603,   632.332825
-0.015866,   0.063355,   0.069660,   0.000000,   718.119934,   0.567391,   1.113431,   16.878801,   244.324020,   597.912476,   -238.649963,   0.422295,   664.808716,   637.955872
-0.016852,   0.064301,   0.070574,   0.000000,   718.119507,   0.567391,   1.113431,   15.923324,   243.954834,   592.417542,   -244.138107,   0.418038,   666.903015,   642.677490
-0.017803,   0.064974,   0.071179,   0.000000,   717.529358,   0.567391,   1.113431,   14.967846,   243.539352,   586.388184,   -249.318283,   0.413853,   668.455505,   646.680969
-0.018716,   0.065335,   0.071432,   0.000000,   716.131470,   0.567391,   1.113431,   14.012369,   242.857010,   579.326355,   -254.453049,   0.409391,   669.435730,   650.132507
-0.019552,   0.065338,   0.071289,   0.000000,   713.772888,   0.567391,   1.113431,   13.056892,   241.926743,   570.809631,   -259.724213,   0.404469,   669.797058,   653.044373
-0.020280,   0.064936,   0.070703,   0.000000,   710.288025,   0.567391,   1.113431,   12.101416,   240.755386,   560.455383,   -265.238251,   0.398926,   669.473450,   655.366699
-0.020868,   0.064089,   0.069630,   0.000000,   705.557556,   0.567391,   1.113431,   11.145939,   239.449539,   548.017334,   -270.981110,   0.392725,   668.377808,   656.943787
-0.021267,   0.062728,   0.067999,   0.000000,   699.415466,   0.567391,   1.113431,   10.190462,   238.206635,   533.177673,   -276.894104,   0.385874,   666.352295,   657.523315
-0.021453,   0.060844,   0.065800,   0.000000,   691.789551,   0.567391,   1.113431,   9.234985,   237.127594,   515.868896,   -282.815186,   0.378405,   663.307434,   656.908936
-0.021375,   0.058435,   0.063032,   0.000000,   682.608826,   0.567391,   1.113431,   8.279508,   236.611618,   495.737152,   -288.694000,   0.370351,   659.147827,   654.905518
-0.021028,   0.055466,   0.059652,   0.000000,   671.646423,   0.567391,   1.113431,   7.324031,   236.876160,   472.407379,   -294.318237,   0.361709,   653.641113,   651.196411
-0.020378,   0.051942,   0.055659,   0.000000,   658.806091,   0.567391,   1.113431,   6.368554,   238.281464,   445.776276,   -299.306366,   0.352671,   646.550232,   645.439392
-0.019442,   0.047947,   0.051139,   0.000000,   644.039307,   0.567391,   1.113431,   5.413077,   240.896271,   415.927673,   -303.251709,   0.343306,   637.743103,   637.454590
-0.018126,   0.043489,   0.046095,   0.000000,   627.541016,   0.567391,   1.113431,   4.457601,   246.449417,   382.717529,   -305.450775,   0.334630,   626.729614,   626.724915
-0.016534,   0.038837,   0.040825,   -6.696699,   610.309143,   0.567391,   1.113431,   3.502124,   253.570587,   350.041870,   -304.708679,   0.327862,   613.684937,   613.602722
-0.014552,   0.034075,   0.035424,   -9.810520,   593.341003,   0.567391,   1.113431,   2.546647,   263.442841,   320.087616,   -300.242859,   0.325101,   598.306580,   598.125549
-0.012377,   0.029356,   0.030097,   -6.850694,   577.547180,   0.567391,   1.113431,   1.591170,   272.754608,   297.941895,   -291.927429,   0.327420,   581.002808,   580.911926
-0.000140,   0.000435,   0.000000,   -2.124040,   90.719612,   0.552450,   1.855719,   56.279121,   48.588112,   40.007462,   46.223145,   0.321698,   91.800064,   91.744751
-0.000178,   0.000469,   0.000000,   -8.668056,   95.834618,   0.552448,   1.855719,   55.348808,   58.254311,   28.912251,   50.149406,   0.289255,   100.449532,   99.602890
-0.000246,   0.000599,   0.000000,   -15.302334,   121.185829,   0.552448,   1.855719,   54.418495,   74.438225,   31.445274,   64.770027,   0.272509,   129.516769,   127.459190
-0.000298,   0.000792,   0.000000,   -14.027001,   162.154144,   0.552450,   1.855719,   53.488178,   91.318504,   56.808632,   86.384117,   0.291125,   169.603241,   168.290787
-0.000322,   0.001036,   0.000000,   -2.495030,   216.732773,   0.552448,   1.855719,   52.557865,   105.397339,   108.840401,   109.600380,   0.327594,   217.990997,   217.958878
-0.000323,   0.001327,   0.000000,   0.000000,   283.816101,   0.552449,   1.855719,   51.627552,   116.352058,   184.822861,   128.754852,   0.364336,   275.547119,   274.312866
-0.000308,   0.001652,   0.000000,   0.000000,   359.881439,   0.552449,   1.855719,   50.697235,   125.759644,   277.414093,   138.951080,   0.394912,   340.306885,   334.027252
-0.000293,   0.001989,   0.000051,   0.000000,   429.340393,   0.552449,   1.855719,   49.766922,   137.357483,   362.489075,   139.712006,   0.417803,   398.789612,   384.389954
-0.000289,   0.002400,   0.000495,   0.000000,   443.127655,   0.552448,   1.855719,   48.836605,   148.799362,   393.400269,   120.980080,   0.448653,   402.834778,   373.921783
-0.000329,   0.002932,   0.001078,   0.000000,   455.642792,   0.552450,   1.855719,   47.906292,   160.099274,   415.644196,   108.725914,   0.469186,   409.037292,   366.101959
-0.000392,   0.003585,   0.001801,   0.000000,   468.088715,   0.552448,   1.855719,   46.975975,   169.953674,   436.747650,   96.663704,   0.485604,   416.458282,   358.766052
-0.000475,   0.004364,   0.002672,   0.000000,   480.667847,   0.552449,   1.855719,   46.045662,   179.066223,   456.831696,   84.788101,   0.498883,   424.880981,   352.027100
-0.000578,   0.005282,   0.003703,   0.000000,   493.390656,   0.552448,   1.855719,   45.115349,   187.126221,   475.925629,   73.136314,   0.509048,   434.177429,   346.874359
-0.000704,   0.006344,   0.004903,   0.000000,   506.244934,   0.552450,   1.855719,   44.185036,   194.075195,   494.163879,   61.411198,   0.516518,   444.153320,   343.853180
-0.000856,   0.007564,   0.006287,   0.000000,   519.271667,   0.552448,   1.855719,   43.254719,   200.169327,   511.532745,   49.694157,   0.521742,   454.696442,   343.328857
-0.001042,   0.008961,   0.007877,   0.000000,   532.578979,   0.552449,   1.855719,   42.324406,   205.824112,   528.231934,   37.688461,   0.525348,   465.758423,   345.075043
-0.001255,   0.010493,   0.009627,   0.000000,   545.661804,   0.552449,   1.855719,   41.394089,   210.867569,   543.615479,   26.174238,   0.527383,   476.872467,   349.304077
-0.001499,   0.012192,   0.011573,   0.000000,   558.764893,   0.552448,   1.855719,   40.463776,   215.726349,   558.160156,   14.402885,   0.528446,   488.152771,   355.365753
-0.001792,   0.014066,   0.013718,   0.000000,   571.778076,   0.552449,   1.855719,   39.533463,   220.052658,   571.751770,   3.040630,   0.528361,   499.535248,   363.833466
-0.002112,   0.016119,   0.016078,   0.000000,   584.796021,   0.552449,   1.855719,   38.603146,   224.568619,   584.585327,   -8.712385,   0.527826,   510.998322,   373.346313
-0.002472,   0.018242,   0.018515,   0.000000,   596.988647,   0.552449,   1.855719,   37.672832,   228.339874,   595.941223,   -19.649973,   0.526475,   521.887207,   384.252838
-0.002858,   0.020532,   0.021153,   0.000000,   609.089661,   0.552448,   1.855719,   36.742519,   232.212662,   606.575378,   -30.782835,   0.524796,   532.770752,   395.910828
-0.003273,   0.022920,   0.023906,   0.000000,   620.657715,   0.552450,   1.855719,   35.812202,   235.696350,   616.141052,   -41.698284,   0.522630,   543.301575,   408.376740
-0.003721,   0.025347,   0.026700,   0.000000,   631.425415,   0.552448,   1.855719,   34.881889,   238.533081,   624.420837,   -52.459972,   0.519909,   553.272583,   421.571167
-0.004192,   0.027878,   0.029619,   0.000000,   641.808777,   0.552449,   1.855719,   33.951572,   241.085068,   631.879822,   -63.077568,   0.516833,   563.021912,   435.254272
-0.004702,   0.030458,   0.032590,   0.000000,   651.553650,   0.552449,   1.855719,   33.021259,   243.105240,   638.260315,   -73.686066,   0.513289,   572.364258,   449.430542
-0.005212,   0.033029,   0.035557,   0.000000,   660.536987,   0.552448,   1.855719,   32.090942,   244.583420,   643.527771,   -84.113327,   0.509367,   581.186707,   463.743042
-0.005779,   0.035648,   0.038566,   0.000000,   668.946899,   0.552449,   1.855719,   31.160629,   245.499557,   647.822327,   -94.578728,   0.504963,   589.694092,   478.441559
-0.006375,   0.038276,   0.041582,   0.000000,   676.735413,   0.552448,   1.855719,   30.230314,   245.976898,   651.152954,   -104.975555,   0.500218,   597.825928,   493.135132
-0.006981,   0.040847,   0.044530,   0.000000,   683.736145,   0.552449,   1.855719,   29.299999,   245.905167,   653.372437,   -115.300323,   0.495095,   605.458252,   507.697510
-0.007637,   0.043395,   0.047437,   0.000000,   690.068359,   0.552449,   1.855719,   28.369686,   245.353470,   654.591553,   -125.606812,   0.489598,   612.709839,   522.131165
-0.008329,   0.045928,   0.050318,   0.000000,   695.834290,   0.552448,   1.855719,   27.439371,   244.507050,   654.879089,   -135.956589,   0.483805,   619.661499,   536.318359
-0.009048,   0.048394,   0.053114,   0.000000,   700.933533,   0.552449,   1.855719,   26.509056,   243.388901,   654.142456,   -146.318207,   0.477748,   626.224060,   550.083008
-0.009796,   0.050789,   0.055817,   0.000000,   705.387451,   0.552448,   1.855719,   25.578741,   242.003067,   652.458252,   -156.609589,   0.471452,   632.416077,   563.361938
-0.010590,   0.053102,   0.058411,   0.000000,   709.208435,   0.552449,   1.855719,   24.648426,   240.428421,   649.824036,   -166.847916,   0.464949,   638.244202,   576.086853
-0.011407,   0.055309,   0.060875,   0.000000,   712.422180,   0.552449,   1.855719,   23.718113,   238.840683,   646.243896,   -177.033386,   0.458332,   643.699585,   588.122559
-0.012247,   0.057396,   0.063189,   0.000000,   715.056824,   0.552448,   1.855719,   22.787798,   237.278397,   641.862122,   -187.004959,   0.451697,   648.768494,   599.358093
-0.013119,   0.059357,   0.065346,   0.000000,   717.156128,   0.552449,   1.855719,   21.857483,   235.801590,   636.777893,   -196.698807,   0.445109,   653.457336,   609.754272
-0.014012,   0.061186,   0.067342,   0.000000,   718.812378,   0.552448,   1.855719,   20.927168,   234.586197,   631.155151,   -206.024063,   0.438724,   657.772705,   619.214966
-0.014919,   0.062859,   0.069149,   0.000000,   720.071838,   0.552448,   1.855719,   19.996855,   233.715225,   625.175476,   -214.833557,   0.432685,   661.675537,   627.644958
-0.015831,   0.064363,   0.070757,   0.000000,   721.016785,   0.552449,   1.855719,   19.066540,   233.283752,   619.062317,   -222.994537,   0.427146,   665.148132,   634.987610
-0.016740,   0.065686,   0.072150,   0.000000,   721.714844,   0.552449,   1.855719,   18.136225,   233.344925,   613.013977,   -230.404480,   0.422227,   668.169861,   641.225891
-0.017635,   0.066812,   0.073316,   0.000000,   722.199463,   0.552448,   1.855719,   17.205910,   233.892120,   607.139099,   -237.033386,   0.417971,   670.725586,   646.402893
