MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.043645,   0.057191,   0.068193,   -12.770830,   661.018127,   0.567391,   1.113431,   23.567139,   136.800186,   511.447113,   -280.013947,   0.323721,   667.495178,   667.220215
-0.039719,   0.057479,   0.068020,   0.000000,   677.553894,   0.567391,   1.113431,   22.611660,   164.479797,   537.051697,   -268.492126,   0.351175,   665.888916,   664.916626
-0.036435,   0.059103,   0.069027,   0.000000,   688.102417,   0.567391,   1.113431,   21.656183,   185.196152,   546.449646,   -266.904602,   0.365423,   667.396912,   664.189697
-0.033995,   0.062036,   0.071178,   0.000000,   696.512756,   0.567390,   1.113431,   20.700708,   199.865662,   550.623962,   -269.175110,   0.372736,   671.154175,   666.244568
-0.032464,   0.066005,   0.074298,   0.000000,   703.967834,   0.567391,   1.113431,   19.745232,   210.037292,   552.477539,   -273.542847,   0.375662,   676.596802,   670.862244
-0.031627,   0.070745,   0.078184,   0.000000,   710.968567,   0.567391,   1.113431,   18.789755,   217.195801,   553.202087,   -279.107117,   0.375880,   683.195251,   677.343262
-0.031485,   0.075810,   0.082883,   0.000000,   718.020142,   0.567391,   1.113431,   17.834278,   224.089859,   551.601379,   -286.704132,   0.374192,   690.991943,   685.545898
-0.031529,   0.079989,   0.087165,   0.000000,   723.345581,   0.567391,   1.113431,   16.878801,   229.330887,   547.961487,   -294.350647,   0.371233,   697.937561,   693.223633
-0.031578,   0.083360,   0.090952,   0.000000,   727.462280,   0.567391,   1.113431,   15.923324,   232.686462,   544.608521,   -300.785004,   0.368105,   703.870178,   699.884827
-0.031962,   0.086779,   0.094975,   0.000000,   731.799438,   0.567391,   1.113431,   14.967846,   235.030411,   542.905823,   -306.327454,   0.365302,   709.856445,   706.471313
-0.032700,   0.090165,   0.098942,   0.000000,   735.980835,   0.567391,   1.113431,   14.012369,   236.757187,   542.062439,   -311.140869,   0.362820,   715.523865,   712.630066
-0.033556,   0.092998,   0.102215,   0.000000,   739.304626,   0.567391,   1.113431,   13.056892,   238.288605,   541.141052,   -315.092255,   0.360806,   720.081055,   717.559265
-0.034351,   0.094903,   0.104386,   0.000000,   741.212646,   0.567391,   1.113431,   12.101416,   240.012070,   538.834656,   -318.483887,   0.359016,   723.130493,   720.922241
-0.034992,   0.095695,   0.105259,   0.000000,   741.315735,   0.567391,   1.113431,   11.145939,   241.703430,   534.437866,   -321.494507,   0.357078,   724.530945,   722.644165
-0.035363,   0.095312,   0.104786,   0.000000,   739.496033,   0.567391,   1.113431,   10.190462,   243.515274,   527.462708,   -324.290710,   0.354831,   724.268433,   722.726624
-0.035446,   0.093742,   0.102963,   0.000000,   735.528442,   0.567391,   1.113431,   9.234985,   245.216309,   517.454651,   -326.992676,   0.351945,   722.339722,   721.191040
-0.035139,   0.090940,   0.099752,   0.000000,   729.229980,   0.567391,   1.113431,   8.279508,   247.085800,   503.853455,   -329.642181,   0.348324,   718.621277,   717.882874
-0.034398,   0.086986,   0.095251,   0.000000,   720.611633,   0.567391,   1.113431,   7.324031,   249.352783,   486.569092,   -332.106323,   0.344011,   713.079773,   712.709839
-0.033209,   0.081981,   0.089570,   0.000000,   709.581604,   0.567391,   1.113431,   6.368554,   252.360016,   465.187561,   -334.278687,   0.338962,   705.632385,   705.531128
-0.031494,   0.075855,   0.082622,   0.000000,   695.860535,   0.567391,   1.113431,   5.413077,   256.852661,   439.176666,   -335.687714,   0.333455,   695.776184,   695.776123
-0.029185,   0.068777,   0.074585,   -7.038205,   679.641052,   0.567391,   1.113431,   4.457601,   263.560272,   409.042572,   -335.545563,   0.328169,   683.187378,   683.105774
-0.026439,   0.061280,   0.066056,   -11.968691,   662.098145,   0.567391,   1.113431,   3.502124,   272.287018,   377.842407,   -332.875397,   0.324337,   668.162903,   667.921631
-0.023030,   0.053408,   0.057080,   -12.562869,   643.625732,   0.567391,   1.113431,   2.546647,   284.570953,   346.491913,   -326.630249,   0.323623,   649.998230,   649.724976
-0.019374,   0.045522,   0.048132,   -7.794354,   625.290649,   0.567391,   1.113431,   1.591170,   295.900940,   321.595337,   -316.281677,   0.327121,   629.223999,   629.115417
-0.075748,   0.031707,   0.081949,   -691.370850,   0.178505,   0.552450,   1.855719,   56.279121,   -330.127045,   -361.065277,   -345.428467,   -0.333204,   691.460083,   -691.460022
-0.085143,   0.035307,   0.092880,   -713.973389,   0.000000,   0.552448,   1.855719,   55.348808,   -302.332397,   -420.687958,   -347.459808,   -0.339689,   709.493225,   -709.363403
